"cluster_id","name","kind","k","n_studies","homog","top_theme","name_ok","cls","role"
"group_L4_98677938","2-decenal","small_molecule",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_98791354","skcap-1 pdx tumor","disease_vs_normal",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9897891e",NA,"cytokine_stim",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_990c420e","carnitine","pathogen_or_aggregate_exposure",2,2,NA,"macrophage",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_991d757e","D-glucopyranose","environmental",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_991dedec","tumor biopsy","disease_vs_normal",2,2,NA,"tumor biopsy",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_994f5c40","6-O-sulfo-α-D-Glc-(1→6)-α-D-Glc-(1→6)-α-D-Glc-(1→3)-1-O-alkyl-2-O-acylglycerol","small_molecule",2,2,NA,"endometrium",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9952e65e","BRAF","genetic_knockout",3,3,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9953786c",NA,"genetic_knockout",3,3,NA,"Colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_99547e44","Human immunodeficiency virus 1","pathogen_or_aggregate_exposure",2,2,NA,"plasma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_995b0d48","primary colon cancer","disease_vs_normal",3,3,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_998a61ff",NA,"disease_vs_normal",5,5,NA,"large intestine",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_99b6cd31",NA,"disease_vs_normal",4,4,NA,"Mammary gland",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_99de7026",NA,"environmental",5,5,NA,"nucleus pulposus",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9a0ba0d6",NA,"disease_vs_normal",2,2,NA,"metastasis of cutaneous melanoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9a6d230d",NA,"genetic_knockout",7,7,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9a86cbca","dT8","small_molecule",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9ab032e8","melanoma","disease_vs_normal",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9ab07878","pancreatic ductal adenocarcinoma","disease_vs_normal",4,4,NA,"pancreas",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9b0e4123","melanoma","disease_vs_normal",3,3,NA,"Skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9b473853","BRAF","genetic_overexpression",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9b90e3b2","tazemetostat","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9bc34600",NA,"genetic_overexpression",2,2,NA,"foreskin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9bc7d8a3",NA,"small_molecule",3,3,NA,"thyroid",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9bd9a6eb","dukes' type c","disease_vs_normal",3,3,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9bf25d5b","Malaria","pathogen_or_aggregate_exposure",3,3,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9c0b4c0f","rheumatoid arthritis (early)","disease_vs_normal",2,2,NA,"synovium",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9c0f1865","Membrane Potentials","disease_vs_normal",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9c1280fd","calcium atom","environmental",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9cf56b6a",NA,"genetic_overexpression",5,5,NA,"Blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9cf864dd","chronic lymphocytic leukemia (cll)","disease_vs_normal",4,4,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d04f240","benzoylacetyl-CoA","small_molecule",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d140332","endometriosis","disease_vs_normal",6,6,NA,"endometrium",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d31e6b7","gastric cancer tissue","disease_vs_normal",3,3,NA,"gastric",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d4d6b36","KRAS","genetic_overexpression",3,3,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d697de4","androgen","small_molecule",4,4,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9d839e8e","escherichiacoli","pathogen_or_aggregate_exposure",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9db4f18e",NA,"differentiation",2,2,NA,"smooth muscle",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9df23e9c","liver hepatocellular carcinoma","disease_vs_normal",2,2,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9df9087b","ARID1A","genetic_knockout",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e1601fd","multiple myeloma","disease_vs_normal",3,3,NA,"bone marrow",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e1d97f1","pancreatic ductal adenocarcinoma","disease_vs_normal",4,4,NA,"pancreatic ductal adenocarcinoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e2009d2",NA,"environmental",45,45,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e2707de","MAN2C1","genetic_overexpression",3,3,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e292c1b",NA,"disease_vs_normal",3,3,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9e382f93","sars-cov2","pathogen_or_aggregate_exposure",3,3,NA,"heart",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9eb10294","sars-cov-2","pathogen_or_aggregate_exposure",4,4,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9eb1c0e9","Hypoxia","environmental",2,2,NA,"aorta",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9eebac8d","GSK-LSD1","small_molecule",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9eee59f6","Relative Value Scales","disease_vs_normal",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9f5e8298",NA,"pathogen_or_aggregate_exposure",12,12,NA,"whole blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9f90dfb4",NA,"disease_vs_normal",6,6,NA,"retina",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9fbc9ba5","IL4R","cytokine_stim",2,2,NA,"esophagus",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9fe93f0a","Hepacivirus","environmental",2,2,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_9fed4715",NA,"genetic_overexpression",2,2,NA,"gastric",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a015cf44",NA,"environmental",4,4,NA,"Ileum",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a017518d","L-arabinono-1,4-lactone","cytokine_stim",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a04aa019","anisole","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a0b42488","Antigen-Antibody Reactions","disease_vs_normal",3,3,NA,"bone marrow",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a0d1432a",NA,"environmental",2,2,NA,"Colorectal cancer",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a0d24206",NA,"small_molecule",2,2,NA,"osteosarcoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a0dba754","hepatocellular carcinoma cells","disease_vs_normal",3,3,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a10cdc92",NA,"differentiation",8,8,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a114af66",NA,"environmental",6,6,NA,"Lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a12fa742",NA,"disease_vs_normal",18,18,NA,"spleen",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a170bacd","Urinary Bladder Neoplasms","disease_vs_normal",8,8,NA,"bladder",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L4_a1837eb4","breast","disease_vs_normal",4,4,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a1afa667",NA,"disease_vs_normal",2,2,NA,"Synovial fluid",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a1ee44e6","Gastritis, Hypertrophic","disease_vs_normal",4,4,NA,"brain",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L4_a2024372",NA,"disease_vs_normal",2,2,NA,"ovarian tissue",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a22ad227",NA,"small_molecule",3,3,NA,"Peripheral Blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a23c70aa",NA,"disease_vs_normal",17,17,NA,"heart",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a242a8ba","ITGA7","genetic_overexpression",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2714f3e","Hepatitis B virus","pathogen_or_aggregate_exposure",10,10,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2a2f799",NA,"small_molecule",3,3,NA,"whole blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2b3319f","17β-hydroxy-5α-androstan-3-one","small_molecule",5,5,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2c9a440","Residual Volume","disease_vs_normal",3,3,NA,"kidney",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2dde72f",NA,"genetic_knockdown",12,12,NA,"endometrium",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2e9cf5a",NA,"disease_vs_normal",6,6,NA,"Tumor",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a2edec9b",NA,"disease_vs_normal",2,2,NA,"urothelial carcinoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a3126e74","(S)-nicotine","environmental",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a32aba50","(S)-N-methylcanadine","small_molecule",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a33f55e4","gastric tumor","disease_vs_normal",2,2,NA,"stomach",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a349c368","pancreatic ductal adenocarcinoma","disease_vs_normal",2,2,NA,"Pancreatic ductal adenocarcinoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a35dcf29","fracture","environmental",2,2,NA,"Bone",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a376737e","ChAdOx1","pathogen_or_aggregate_exposure",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a38275e8","Mixed Candida/bacterial","pathogen_or_aggregate_exposure",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a3860dd6",NA,"environmental",2,2,NA,"spleen",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a39d7576",NA,"genetic_knockdown",36,36,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a40b1769",NA,"disease_vs_normal",2,2,NA,"prostate cancer",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a42b1234",NA,"disease_vs_normal",4,4,NA,"myometrium",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a44d48f4",NA,"environmental",2,2,NA,"Liver tumor",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4686ec2","doxorubicin","small_molecule",3,3,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a49221b4","phosphatidic acid (16:0/18:1)","small_molecule",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a49e04f8","P-{α-D-GlcpNAc-(1→3)-[D-GroA-(2→1)]-α-D-GlcpNAc-6-yl}-α-D-GlcpNAc-(1→3)-[P-6-[CH2]5NH2]-α-D-GlcpNAc-(1→2)-D-GroA","small_molecule",3,3,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4a9d4c2","phosphatidylcholine 35:1","small_molecule",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4c5de7b","dox","small_molecule",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4daa2ed","diagnosis","disease_vs_normal",3,3,NA,"bone marrow",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4ebad08",NA,"genetic_overexpression",11,11,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a4f45a1f",NA,"disease_vs_normal",3,3,NA,"Medulloblastoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a5319ec3","PSORS1C1","genetic_knockdown",2,2,NA,"placenta",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a53d3949","gastric tumor","disease_vs_normal",2,2,NA,"gastric tumor",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a5c9741f",NA,"differentiation",9,9,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a5f7d924","α-D-GlcpNAc-(1→3)-[P-6-[CH2]5NH2]-α-D-GlcpNAc-(1→2)-D-GroA","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a5f9b72b",NA,"genetic_knockdown",3,3,NA,"umbilical cord",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a5fa4931","CDP-3,6-dideoxy-α-D-mannose","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a61ed7a1",NA,"genetic_overexpression",2,2,NA,"pancreas",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a676ffc2","iminium betaine","small_molecule",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a6da3b4c",NA,"genetic_knockdown",2,2,NA,"pleural effusion",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a6de976d","(S)-2-hydroxyhexadecanoate","small_molecule",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a6e2db16","s. aureus","pathogen_or_aggregate_exposure",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a70a5206","DEAD-box helicase 21","genetic_knockdown",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a73bee40",NA,"cytokine_stim",2,2,NA,"Peripheral blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a761791e","2,5-dihydroxybenzaldehyde","small_molecule",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a763f9ff","TP53","genetic_knockout",2,2,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a7b06694","thyroid cancer cell line","disease_vs_normal",2,2,NA,"thyroid",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a7cb405a","TNFSF12","cytokine_stim",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a7cd7ec9","Coculture Techniques","environmental",2,2,NA,"ascites",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a7cf8ec4","stroke","environmental",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8100b08",NA,"genetic_knockdown",7,7,NA,"Ewing sarcoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8a5372e",NA,"genetic_knockdown",2,2,NA,"Placenta",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8aad5f1","TMOD2","genetic_knockdown",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8b9c62c",NA,"small_molecule",5,5,NA,"Lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8e28951","estriol","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a8e3431a","naphthyl-2-methyl-succinyl-CoA","small_molecule",2,2,NA,"stomach",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a958b954","Diencephalon","disease_vs_normal",2,2,NA,"bone marrow",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a96dd45f",NA,"disease_vs_normal",2,2,NA,"Adenoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a9cfd50f",NA,"disease_vs_normal",4,4,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_a9fdd734","iminium betaine","small_molecule",2,2,NA,"liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aa4414cb","IL5","cytokine_stim",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aa4874a7","uc","disease_vs_normal",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aa4a860b",NA,"environmental",7,7,NA,"rectum",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aa7cfde7",NA,"environmental",2,2,NA,"Bone",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aac58139","thiomorpholine-3-carboxylic acid","small_molecule",3,3,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ab2d577c","IL7R","cytokine_stim",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ab522a21",NA,"disease_vs_normal",2,2,NA,"prefrontal cortex",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ab54d338",NA,"disease_vs_normal",2,2,NA,"patient-derived xenograft",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ab8c4429",NA,"genetic_knockout",6,6,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aba02ed4",NA,"mechanical",2,2,NA,"peripheral blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aba2ecd8","adenosine-5'-diphospho-5'-(2'-deoxyribonucleotide) residue(2−)","small_molecule",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac04820d",NA,"small_molecule",5,5,NA,"Whole blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac0aef34","laa stroke","disease_vs_normal",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac2cc72a",NA,"environmental",9,9,NA,"PBMC",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac310124",NA,"differentiation",2,2,NA,"neural progenitor cells",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac371cd4",NA,"environmental",4,4,NA,"glioblastoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac5c73e8","TP53","genetic_knockout",2,2,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac8d4145",NA,"genetic_knockdown",3,3,NA,"pancreatic cancer",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac903ad4","non-small cell lung cancer (nsclc)","disease_vs_normal",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac93fc14","colorectalâ carcinomaâ samples","disease_vs_normal",4,4,NA,"colorectal carcinoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ac9637c3","lucap 23.1 pdx tumor","disease_vs_normal",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aca04fae","IFNG","cytokine_stim",5,5,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acae4445",NA,"environmental",2,2,NA,"vein",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acd07a2b","biliary atresia","disease_vs_normal",2,2,NA,"Liver",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acd2e773",NA,"genetic_overexpression",5,5,NA,"mammary gland",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acedcf7f","anisole","small_molecule",4,4,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acf04234","human lung adenocarcinoma cell","disease_vs_normal",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_acf0b27b","CD44","cytokine_stim",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ad2bd906","4-maleylacetoacetate","genetic_knockdown",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ad44c50a","dehydroluciferin","small_molecule",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ad48adae","Lumpy skin disease virus","disease_vs_normal",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ad524d25",NA,"disease_vs_normal",2,2,NA,"prostate tumor",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_adca3737","idiopathic pulmonary fibrosis (ipf)","disease_vs_normal",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ae124eec",NA,"genetic_overexpression",3,3,NA,"bladder",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ae2fc9e4",NA,"small_molecule",2,2,NA,"umbilical cord blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ae5a558d","colon cancer cells","disease_vs_normal",2,2,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_ae751097",NA,"genetic_knockdown",3,3,NA,"small cell lung cancer",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aea3bc17","sars-cov-2","pathogen_or_aggregate_exposure",2,2,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aeb42ae1","aml","disease_vs_normal",4,4,NA,"blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aeedcd53","her2","disease_vs_normal",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_aef3517f","adenocarcinoma","disease_vs_normal",4,4,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_af19639a","Testosterone propionate","small_molecule",2,2,NA,"Prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_af39cdc7","flavanone","small_molecule",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_af50b7e0",NA,"genetic_knockdown",3,3,NA,"retina",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_af5b29c2","carnitine","pathogen_or_aggregate_exposure",7,7,NA,"Blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_afae777c",NA,"disease_vs_normal",3,3,NA,"testis",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_afaf4140",NA,"genetic_knockdown",2,2,NA,"osteosarcoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_afb0ee2b",NA,"disease_vs_normal",2,2,NA,"cartilage",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_afb95686","thapsigargin","small_molecule",3,3,NA,"kidney",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b0382ee4",NA,"disease_vs_normal",2,2,NA,"colonic mucosa",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b041ec6e","4,4-Bis[4-(acetyloxy)phenyl]3-hexanone","small_molecule",2,2,NA,"heart",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b045fb46","gastric carcinoma","disease_vs_normal",2,2,NA,"stomach",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b0465a08","INSRR","genetic_knockdown",2,2,NA,"brain",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b049b1ad",NA,"genetic_knockout",8,8,NA,"colon",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b04fdc49",NA,"disease_vs_normal",8,8,NA,"pleura",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b07ea6af",NA,"crispra_activation",2,2,NA,"bronchial",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b08d065e",NA,"disease_vs_normal",9,9,NA,"muscle tissue",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b0bc8e7f","rac-lactic acid","small_molecule",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b0ddd0cd","WWTR1","genetic_overexpression",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b12a6bc9","cycloheximide","small_molecule",2,2,NA,"skin",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b13623a4","SFTPD","genetic_knockout",2,2,NA,"kidney",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b1405a79","Crohn Disease","disease_vs_normal",5,5,NA,"colon",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L4_b149a0fb",NA,"disease_vs_normal",11,11,NA,"cervix",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b175aead",NA,"disease_vs_normal",2,2,NA,"parathyroid gland",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b1d75b47","IGF2BP1","genetic_knockdown",2,2,NA,"lung",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b2321505","hydrogen trithiocarbonate","small_molecule",2,2,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b24e5569",NA,"disease_vs_normal",2,2,NA,"Adipose tissue",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b307e8cf",NA,"genetic_overexpression",4,4,NA,"neuroblastoma",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b32c97e5","Leukemia, Myeloid, Acute","disease_vs_normal",4,4,NA,"acute myeloid leukemia",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L4_b35d0310",NA,"small_molecule",2,2,NA,"spleen",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b366d81d","prostate carcinoma","disease_vs_normal",2,2,NA,"prostate",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b391c500",NA,"small_molecule",4,4,NA,"cord blood",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L4_b3db3f06","PS(20:3(8Z,11Z,14Z)/18:0)","small_molecule",3,3,NA,"breast",FALSE,"OMOGENEO+MAL_nominato","candidate"
