"cluster_id","kind","agent_id_v5","n_studies","gsm","in_h5","new_agent_id","new_canon","new_src","is_strong"
"pair_L1_37a66b53","pathogen_or_aggregate_exposure","UNK",1,"GSM5277057",TRUE,,,"NO_RECOVERY",FALSE
"pair_L2_2099249e","pathogen_or_aggregate_exposure","STR:sars_cov_2_infection",1,"GSM7502466",TRUE,"STR:sars_cov_2_infection","sars-cov-2 infection","STR_FALLBACK",FALSE
"group_L0_163e42e6","pathogen_or_aggregate_exposure","STR:human coronavirus hku1",1,"GSM3189156",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_cec6038d","pathogen_or_aggregate_exposure","UNK",1,"GSM1335693",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_3d8f74c3","pathogen_or_aggregate_exposure","STR:hepatitis b virus",1,"GSM5961519",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_9ae1cbca","pathogen_or_aggregate_exposure","UNK",1,"GSM5700386",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_764d12f5","pathogen_or_aggregate_exposure","STR:porphyromonas gingivalis",1,"GSM6915530",TRUE,"STR:p_gingivalis_infected","p.gingivalis infected","STR_FALLBACK",FALSE
"group_L0_da858cd9","pathogen_or_aggregate_exposure","STR:invasive aspergillosis",1,"GSM5328846",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_bdf653ac","pathogen_or_aggregate_exposure","STR:vesicular stomatitis virus",1,"GSM7656290",TRUE,"STR:vsv_gfp_infection","vsv-gfp infection","STR_FALLBACK",FALSE
"group_L0_943382bf","pathogen_or_aggregate_exposure","STR:sars_cov_3_infected",1,"GSM6696778",TRUE,"STR:sars_cov_3_infected","sars-cov-3 infected","STR_FALLBACK",FALSE
"group_L2_576050dd","pathogen_or_aggregate_exposure","UNK",1,"GSM6381558",TRUE,"NCBITaxon:10298","hsv-1","PATHOGEN_VERNACULAR",TRUE
"group_L1_5d541e01","pathogen_or_aggregate_exposure","STR:infected_at_moi_1_for_72h",1,"GSM5229713",TRUE,"STR:infected_at_moi_1_for_72h","infected at moi=1 for 72h","STR_FALLBACK",FALSE
"pair_L0_e5aaafb4","pathogen_or_aggregate_exposure","STR:hepatitis c virus",1,"GSM5071087",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_78e39da0","pathogen_or_aggregate_exposure","UNK",1,"GSM3457522",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_53fefe9b","pathogen_or_aggregate_exposure","STR:candidemia",1,"GSM5360857",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_d8a44579","pathogen_or_aggregate_exposure","STR:t_cell_exposure",1,"GSM6619687",TRUE,"STR:t_cell_exposure","t-cell exposure","STR_FALLBACK",FALSE
"pair_L2_3e65c367","pathogen_or_aggregate_exposure","UNK",1,"GSM5071085",TRUE,,,"NO_RECOVERY",FALSE
"pair_L0_bb10bb6f","pathogen_or_aggregate_exposure","STR:laiv8_iiv5_as03",1,"GSM6726197",TRUE,"STR:laiv8_iiv5_as03","laiv8-iiv5/as03","STR_FALLBACK",FALSE
"group_L0_ce8d3375","pathogen_or_aggregate_exposure","STR:coronavirus nl63",1,"GSM3190599",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_51b0838b","pathogen_or_aggregate_exposure","STR:p_gingivalis_persisters_treated",1,"GSM5597343",TRUE,"STR:p_gingivalis_persisters_treated","p. gingivalis persisters-treated","STR_FALLBACK",FALSE
"pair_L1_ce3ca3e1","pathogen_or_aggregate_exposure","STR:gzy903",1,"GSM3625482",TRUE,"STR:gzy903","gzy903","STR_FALLBACK",FALSE
"pair_L2_0306f770","pathogen_or_aggregate_exposure","UNK",1,"GSM6784724",TRUE,,,"NO_RECOVERY",FALSE
"pair_L2_2f647df8","pathogen_or_aggregate_exposure","STR:aiec 541-15",1,"GSM8132996",TRUE,"STR:aiec_541_15","aiec 541-15","STR_FALLBACK",FALSE
"pair_L1_5c6c2196","pathogen_or_aggregate_exposure","UNK",1,"GSM4697899",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_0dc4f3b4","pathogen_or_aggregate_exposure","STR:live_bacteria",1,"GSM7475358",TRUE,"STR:live_bacteria","live bacteria","STR_FALLBACK",FALSE
"group_L1_817b1ae5","pathogen_or_aggregate_exposure","UNK",1,"GSM3057857",TRUE,,,"NO_RECOVERY",FALSE
"group_L2_6deb5ed3","pathogen_or_aggregate_exposure","STR:ev71_infected",1,"GSM6704946",TRUE,"STR:ev71_infected","ev71 infected","STR_FALLBACK",FALSE
"group_L1_5397ca6e","pathogen_or_aggregate_exposure","UNK",1,"GSM4663398",TRUE,,,"NO_RECOVERY",FALSE
"pair_L1_c7348be3","pathogen_or_aggregate_exposure","STR:sc5314",1,"GSM3625484",TRUE,"STR:sc5314","sc5314","STR_FALLBACK",FALSE
"group_L1_ef0a65ec","pathogen_or_aggregate_exposure","STR:infected",1,"GSM6720791",TRUE,"STR:infected","infected","STR_FALLBACK",FALSE
"group_L1_60172114","pathogen_or_aggregate_exposure","UNK",1,"GSM4410946",TRUE,"STR:rsv_a","rsv a","STR_FALLBACK",FALSE
"group_L2_f9ce676d","pathogen_or_aggregate_exposure","STR:us-1630686",1,"GSM4697924",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_6cdae85e","pathogen_or_aggregate_exposure","UNK",1,"GSM4697884",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_a475ee98","pathogen_or_aggregate_exposure","UNK",1,"GSM7886790",TRUE,"STR:72_hours_post_infection_with_rsv","72 hours post-infection with rsv","STR_FALLBACK",FALSE
"group_L4_74d59f6e","pathogen_or_aggregate_exposure","STR:sars_cov_2_infection",1,"GSM7502407",TRUE,"STR:sars_cov_2_infection","sars-cov-2 infection","STR_FALLBACK",FALSE
"pair_L0_f0664c41","pathogen_or_aggregate_exposure","STR:rhinovirus_1a_infected",1,"GSM4391747",TRUE,"STR:rhinovirus_1a_infected","rhinovirus 1a infected","STR_FALLBACK",FALSE
"group_L2_ec1d4676","pathogen_or_aggregate_exposure","STR:pseudomonas_aeruginosa_smoke_extract_lactobacillus_live_biotherapeutic_product",1,"GSM8380476",TRUE,"STR:pseudomonas_aeruginosa_smoke_extract_lactobacillus_live_biotherapeutic_product","pseudomonas aeruginosa + smoke extract + lactobacillus live biotherapeutic product","STR_FALLBACK",FALSE
"pair_L1_3d06418d","pathogen_or_aggregate_exposure","STR:bacteria_supernatants",1,"GSM7475413",TRUE,"STR:bacteria_supernatants","bacteria supernatants","STR_FALLBACK",FALSE
"group_L1_a53d743d","pathogen_or_aggregate_exposure","STR:sars_cov_2_5_moi",1,"GSM6921903",TRUE,"STR:sars_cov_2_5_moi","sars-cov-2 (5 moi)","STR_FALLBACK",FALSE
"pair_L0_25f2b227","pathogen_or_aggregate_exposure","UNK",1,"GSM4991287",TRUE,"NCBITaxon:2697049","sars-cov-2","PATHOGEN_VERNACULAR",TRUE
"group_L0_1f57e6a3","pathogen_or_aggregate_exposure","STR:zikv_infected_moi_1",1,"GSM7497092",TRUE,"STR:zikv_infected_moi_1","zikv infected moi-1","STR_FALLBACK",FALSE
"group_L3_70a9c624","pathogen_or_aggregate_exposure","STR:sars-cov-2",1,"GSM4996087",TRUE,"NCBITaxon:2697049","sars-cov-2","PATHOGEN_VERNACULAR",TRUE
"group_L0_f8d3589b","pathogen_or_aggregate_exposure","STR:rv-c48",1,"GSM3189190",TRUE,,,"NO_RECOVERY",FALSE
"pair_L1_14a74294","pathogen_or_aggregate_exposure","STR:evs from su_dhl4",1,"GSM4614193",TRUE,"STR:evs_from_su_dhl4","evs from su_dhl4","STR_FALLBACK",FALSE
"pair_L0_4dc90c77","pathogen_or_aggregate_exposure","STR:tsst-1",1,"GSM4711957",TRUE,"STR:s_aureus_tsst_1","s. aureus tsst-1","STR_FALLBACK",FALSE
"pair_L2_ee0c94e1","pathogen_or_aggregate_exposure","UNK",1,"GSM8063454",TRUE,,,"NO_RECOVERY",FALSE
"pair_L4_e505d3fe","pathogen_or_aggregate_exposure","STR:candida albicans",1,"GSM8113022",TRUE,"NCBITaxon:5476","candidaalbicans","PATHOGEN_TAXID",TRUE
"group_L1_bb96106c","pathogen_or_aggregate_exposure","UNK",1,"GSM7062536",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_36c69fb5","pathogen_or_aggregate_exposure","STR:vaccine",1,"GSM5513013",TRUE,"STR:vaccine","vaccine","STR_FALLBACK",FALSE
"group_L0_a43a5d1a","pathogen_or_aggregate_exposure","UNK",1,"GSM2434039",TRUE,,,"NO_RECOVERY",FALSE
"pair_L3_ae8c54c9","pathogen_or_aggregate_exposure","UNK",1,"GSM5058850",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_353fd96d","pathogen_or_aggregate_exposure","STR:us-1630636",1,"GSM4697903",TRUE,,,"NO_RECOVERY",FALSE
"group_L2_fcb77de1","pathogen_or_aggregate_exposure","STR:mcf10a_ev",1,"GSM2839376",TRUE,"STR:mcf10a_ev","mcf10a ev","STR_FALLBACK",FALSE
"group_L3_7ed060e7","pathogen_or_aggregate_exposure","STR:ama1",1,"GSM5357322",TRUE,"STR:ama1","ama1","STR_FALLBACK",FALSE
"pair_L0_4e1b17c9","pathogen_or_aggregate_exposure","STR:hcmv_infected",1,"GSM2644295",TRUE,"STR:hcmv_infected","hcmv-infected","STR_FALLBACK",FALSE
"group_L3_dcf4ba34","pathogen_or_aggregate_exposure","STR:gardnerella vaginalis",1,"GSM7475397",TRUE,"STR:bacteria_supernatants","bacteria supernatants","STR_FALLBACK",FALSE
"group_L1_89cfd15f","pathogen_or_aggregate_exposure","STR:hepatitis b virus",1,"GSM5961509",TRUE,,,"NO_RECOVERY",FALSE
"pair_L2_f1666fc3","pathogen_or_aggregate_exposure","UNK",1,"GSM3417910",TRUE,,,"NO_RECOVERY",FALSE
"group_L2_27d0c0b0","pathogen_or_aggregate_exposure","UNK",1,"GSM4554997",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_ce861f84","pathogen_or_aggregate_exposure","UNK",1,"GSM1444168",TRUE,,,"NO_RECOVERY",FALSE
"group_L4_71cc9d05","pathogen_or_aggregate_exposure","STR:rhinovirus a51",1,"GSM3189344",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_42650819","pathogen_or_aggregate_exposure","STR:candida/bacterial",2,"GSM5360899",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_7be19be4","pathogen_or_aggregate_exposure","STR:mycobacterium tuberculosis",1,"GSM4773125",TRUE,,,"NO_RECOVERY",FALSE
"pair_L3_2c2e344e","pathogen_or_aggregate_exposure","STR:nuli_2h",1,"GSM5972546",TRUE,"STR:nuli_2h","nuli_2h","STR_FALLBACK",FALSE
"group_L2_0e0b8b25","pathogen_or_aggregate_exposure","UNK",1,"GSM4546604",TRUE,"NCBITaxon:2697049","sars-cov2","PATHOGEN_VERNACULAR",TRUE
"group_L0_e940e78c","pathogen_or_aggregate_exposure","UNK",2,"GSM6668871",TRUE,"STR:denv_3","denv-3","STR_FALLBACK",FALSE
"group_L2_e374baf2","pathogen_or_aggregate_exposure","STR:hepatitis b virus",1,"GSM5961525",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_28d53304","pathogen_or_aggregate_exposure","STR:serum exosome",1,"GSM5974433",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_b3732661","pathogen_or_aggregate_exposure","UNK",1,"GSM5961494",TRUE,,,"NO_RECOVERY",FALSE
"pair_L3_77f5343f","pathogen_or_aggregate_exposure","STR:aspergillus fumigatus",1,"GSM3681968",TRUE,"NCBITaxon:746128","aspergillusfumigatusa1163","PATHOGEN_TAXID",TRUE
"group_L4_fb164150","pathogen_or_aggregate_exposure","STR:human immunodeficiency virus 1",1,"GSM5281226",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_46f7625a","pathogen_or_aggregate_exposure","STR:actinobacillus coli",1,"GSM7113726",TRUE,"STR:actecoli","actecoli","STR_FALLBACK",FALSE
"group_L0_2e1a8d65","pathogen_or_aggregate_exposure","STR:sars-cov-2",1,"GSM7050349",TRUE,"NCBITaxon:2697049","sars-cov-2","PATHOGEN_VERNACULAR",TRUE
"group_L1_c25c5fac","pathogen_or_aggregate_exposure","UNK",1,"GSM6656417",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_8cfe99ef","pathogen_or_aggregate_exposure","STR:infected_with_hcov_229e_virus_for_6_hours",1,"GSM4718632",TRUE,"STR:infected_with_hcov_229e_virus_for_6_hours","infected with hcov-229e virus for 6 hours","STR_FALLBACK",FALSE
"group_L0_ed3e814a","pathogen_or_aggregate_exposure","STR:haemophilus influenzae",1,"GSM7220556",TRUE,"STR:infected","infected","STR_FALLBACK",FALSE
"group_L3_30adc5ff","pathogen_or_aggregate_exposure","UNK",1,"GSM4546602",TRUE,"NCBITaxon:2697049","sars-cov2","PATHOGEN_VERNACULAR",TRUE
"group_L2_e83a1803","pathogen_or_aggregate_exposure","UNK",1,"GSM4185141",TRUE,,,"NO_RECOVERY",FALSE
"group_L2_90136f9a","pathogen_or_aggregate_exposure","UNK",1,"GSM7274208",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_d1cd136a","pathogen_or_aggregate_exposure","UNK",1,"GSM6323012",TRUE,"STR:new_york_1_pv08001_2020","new york 1-pv08001/2020","STR_FALLBACK",FALSE
"group_L2_dac8daa8","pathogen_or_aggregate_exposure","STR:infected_at_moi_1_for_72h",1,"GSM5229716",TRUE,"STR:infected_at_moi_1_for_72h","infected at moi=1 for 72h","STR_FALLBACK",FALSE
"group_L4_c6e4325f","pathogen_or_aggregate_exposure","STR:mono_hcv",1,"GSM7165942",TRUE,"STR:mono_hcv","mono-hcv","STR_FALLBACK",FALSE
"pair_L3_853180f8","pathogen_or_aggregate_exposure","STR:zikv_infected",1,"GSM2452295",TRUE,"STR:zikv_infected","zikv infected","STR_FALLBACK",FALSE
"pair_L3_d0891690","pathogen_or_aggregate_exposure","UNK",2,"GSM4261702",TRUE,,,"NO_RECOVERY",FALSE
"group_L4_a3b56636","pathogen_or_aggregate_exposure","UNK",1,"GSM4497818",TRUE,,,"NO_RECOVERY",FALSE
"pair_L2_a1ca0f75","pathogen_or_aggregate_exposure","STR:activated",1,"GSM4880563",TRUE,"STR:activated","activated","STR_FALLBACK",FALSE
"group_L0_86b4c85f","pathogen_or_aggregate_exposure","STR:us-1635405",1,"GSM4697946",TRUE,,,"NO_RECOVERY",FALSE
"group_L2_055f7580","pathogen_or_aggregate_exposure","STR:hhv5",1,"GSM8254866",TRUE,"STR:hhv5","hhv5","STR_FALLBACK",FALSE
"group_L0_5bb20184","pathogen_or_aggregate_exposure","UNK",2,"GSM6668890",TRUE,"STR:denv_3","denv-3","STR_FALLBACK",FALSE
"group_L1_d5042111","pathogen_or_aggregate_exposure","STR:sars_cov_2_infection",1,"GSM8131920",TRUE,"STR:sars_cov_2_infection","sars-cov-2 infection","STR_FALLBACK",FALSE
"group_L0_eb9a1dc7","pathogen_or_aggregate_exposure","STR:candidemia",2,"GSM5360925",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_4eec3226","pathogen_or_aggregate_exposure","STR:vaccine",1,"GSM5513014",TRUE,"STR:vaccine","vaccine","STR_FALLBACK",FALSE
"group_L1_975d4d14","pathogen_or_aggregate_exposure","UNK",1,"GSM2706117",TRUE,"NCBITaxon:10376","ebv","PATHOGEN_VERNACULAR",TRUE
"group_L2_1df7b913","pathogen_or_aggregate_exposure","UNK",1,"GSM6529567",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_24dcf471","pathogen_or_aggregate_exposure","UNK",1,"GSM3521172",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_9d0fcf86","pathogen_or_aggregate_exposure","UNK",1,"GSM2536300",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_2847aed5","pathogen_or_aggregate_exposure","STR:poka_m1_infected",1,"GSM7008710",TRUE,"STR:poka_m1_infected","poka_m1 infected","STR_FALLBACK",FALSE
"group_L1_3da299c4","pathogen_or_aggregate_exposure","STR:iiv8_as03_iiv5_as03",1,"GSM6726218",TRUE,"STR:iiv8_as03_iiv5_as03","iiv8/as03-iiv5/as03","STR_FALLBACK",FALSE
"group_L1_887de064","pathogen_or_aggregate_exposure","UNK",1,"GSM4591158",TRUE,"NCBITaxon:2697049","sars-cov2","PATHOGEN_VERNACULAR",TRUE
"group_L2_352c3f37","pathogen_or_aggregate_exposure","UNK",1,"GSM4277612",TRUE,,,"NO_RECOVERY",FALSE
"pair_L0_2b18eb9d","pathogen_or_aggregate_exposure","STR:sars-cov-2",1,"GSM6215590",TRUE,"STR:sars_cov_2_wt","sars-cov-2 wt","STR_FALLBACK",FALSE
"group_L1_560ef496","pathogen_or_aggregate_exposure","STR:sars-cov-2",1,"GSM5947267",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_c608f38e","pathogen_or_aggregate_exposure","STR:c_parvum_infected_cells",1,"GSM7731121",TRUE,"STR:c_parvum_infected_cells","c. parvum-infected cells","STR_FALLBACK",FALSE
"group_L2_f235676c","pathogen_or_aggregate_exposure","STR:candida parapsilosis",1,"GSM5194319",TRUE,"STR:live_c_parapsilosis_clib214","live c. parapsilosis (clib214)","STR_FALLBACK",FALSE
"group_L3_191a4ee4","pathogen_or_aggregate_exposure","STR:cpg odn 2006",1,"GSM7086809",TRUE,"STR:tlr9_stimulation_with_2_5_g_ml_cpg_odn2006","tlr9 stimulation with 2.5âµg/ml cpg-odn2006","STR_FALLBACK",FALSE
"group_L1_243e7ebe","pathogen_or_aggregate_exposure","UNK",1,"GSM4610360",TRUE,,,"NO_RECOVERY",FALSE
"group_L4_9b2a260f","pathogen_or_aggregate_exposure","STR:cd34+ cells",1,"GSM7021867",TRUE,"STR:exposition_to_umbilical_cord_blood_cd34_cells","exposition to umbilical cord blood cd34+ cells","STR_FALLBACK",FALSE
"pair_L1_938e42b5","pathogen_or_aggregate_exposure","UNK",1,"GSM7274480",TRUE,,,"NO_RECOVERY",FALSE
"group_L4_fdbd2e97","pathogen_or_aggregate_exposure","STR:zika",1,"GSM4416981",TRUE,"STR:zika","zika","STR_FALLBACK",FALSE
"pair_L0_315930cc","pathogen_or_aggregate_exposure","UNK",1,"GSM6323009",TRUE,"STR:new_york_1_pv08001_2020","new york 1-pv08001/2020","STR_FALLBACK",FALSE
"group_L0_994d03d8","pathogen_or_aggregate_exposure","UNK",1,"GSM4038539",TRUE,"STR:mild_ev71","mild ev71","STR_FALLBACK",FALSE
"group_L1_6f6c3bbb","pathogen_or_aggregate_exposure","UNK",1,"GSM4610371",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_a64d40ea","pathogen_or_aggregate_exposure","STR:irbc_it4var04_40c",1,"GSM8246407",TRUE,"STR:irbc_it4var04_40c","irbc-it4var04-40c","STR_FALLBACK",FALSE
"group_L4_71d3c03e","pathogen_or_aggregate_exposure","UNK",1,"GSM4667504",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_8d630c09","pathogen_or_aggregate_exposure","STR:severe acute respiratory syndrome coronavirus 2 spike protein",1,"GSM5621244",TRUE,"STR:spike_protein_s1","spike protein s1","STR_FALLBACK",FALSE
"pair_L2_bbc433ad","pathogen_or_aggregate_exposure","UNK",1,"GSM4495281",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_98088708","pathogen_or_aggregate_exposure","UNK",1,"GSM5961528",TRUE,,,"NO_RECOVERY",FALSE
"pair_L4_283be66c","pathogen_or_aggregate_exposure","STR:enterohemorrhagic escherichia coli",1,"GSM5529063",TRUE,"STR:enterohemorrhagic_e_coli_strain_8624","enterohemorrhagic e. coli strain 8624","STR_FALLBACK",FALSE
"group_L4_963a50a0","pathogen_or_aggregate_exposure","STR:rv-b69",1,"GSM3190581",TRUE,,,"NO_RECOVERY",FALSE
"pair_L3_569c8ac4","pathogen_or_aggregate_exposure","STR:lactobacillus crispatus",1,"GSM7475362",TRUE,"STR:bacteria_supernatants","bacteria supernatants","STR_FALLBACK",FALSE
"group_L2_7d3b09a5","pathogen_or_aggregate_exposure","STR:rhinovirus b",1,"GSM3190547",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_ad99799a","pathogen_or_aggregate_exposure","STR:mycobacterium avium",1,"GSM8338754",TRUE,,,"NO_RECOVERY",FALSE
"group_L1_4a9ea74e","pathogen_or_aggregate_exposure","UNK",1,"GSM7886808",TRUE,"STR:72_hours_post_infection_with_rsv","72 hours post-infection with rsv","STR_FALLBACK",FALSE
"pair_L1_d5393c4d","pathogen_or_aggregate_exposure","STR:bifidobacterium thetaiotaomicron",1,"GSM7438322",TRUE,"STR:cells_stimulated_with_bifidobacterium_thetaiotaomicron","cells stimulated with bifidobacterium thetaiotaomicron","STR_FALLBACK",FALSE
"group_L1_0181f213","pathogen_or_aggregate_exposure","STR:invasive aspergillosis",1,"GSM5328850",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_37b4aa06","pathogen_or_aggregate_exposure","STR:d_7",1,"GSM6170929",TRUE,"STR:d_7","d-7","STR_FALLBACK",FALSE
"group_L3_2c116028","pathogen_or_aggregate_exposure","UNK",1,"GSM3538023",TRUE,,,"NO_RECOVERY",FALSE
"pair_L1_8f7d289e","pathogen_or_aggregate_exposure","STR:haemophilus influenzae",1,"GSM7220548",TRUE,"STR:infected","infected","STR_FALLBACK",FALSE
"group_L0_a98c94dd","pathogen_or_aggregate_exposure","STR:osteoblasts_with_staphylococcus_aureus_infection",1,"GSM6709880",TRUE,"STR:osteoblasts_with_staphylococcus_aureus_infection","osteoblasts with staphylococcus aureus infection","STR_FALLBACK",FALSE
"pair_L4_52049e79","pathogen_or_aggregate_exposure","STR:48_hours_post_sars_cov_2_infection",1,"GSM5652428",TRUE,"STR:48_hours_post_sars_cov_2_infection","48 hours_post_sars-cov-2_infection","STR_FALLBACK",FALSE
"group_L0_f82647e8","pathogen_or_aggregate_exposure","STR:hhv5",1,"GSM8254865",TRUE,"STR:hhv5","hhv5","STR_FALLBACK",FALSE
"group_L3_b6cf971c","pathogen_or_aggregate_exposure","STR:zika",1,"GSM4416981",TRUE,"STR:zika","zika","STR_FALLBACK",FALSE
"group_L3_366bff63","pathogen_or_aggregate_exposure","STR:aspergillus fumigatus",1,"GSM1517657",TRUE,"STR:afum","afum","STR_FALLBACK",FALSE
"group_L0_6dee3997","pathogen_or_aggregate_exposure","UNK",3,"GSM4943771",TRUE,,,"NO_RECOVERY",FALSE
"group_L3_803f0b9e","pathogen_or_aggregate_exposure","STR:covid-19",1,"GSM6643650",TRUE,,,"NO_RECOVERY",FALSE
"group_L0_0395dce1","pathogen_or_aggregate_exposure","STR:infected_with_pa57_15_for_4h",1,"GSM6752460",TRUE,"STR:infected_with_pa57_15_for_4h","infected with pa57-15 for 4h","STR_FALLBACK",FALSE
"group_L2_33fb51c8","pathogen_or_aggregate_exposure","STR:t_cell_exposure",1,"GSM6619701",TRUE,"STR:t_cell_exposure","t-cell exposure","STR_FALLBACK",FALSE
