"ck","study_id","esito","n_a","n_r"
"NCBITaxon:2697049||gain||vehicle_untreated","GSE153277","solo_riferimento",0,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE161281","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE169241","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE181238","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE183850","solo_riferimento",0,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE183999","solo_riferimento",0,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE196464","solo_riferimento",0,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE198449","solo_riferimento",0,12
"NCBITaxon:2697049||gain||vehicle_untreated","GSE202963","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE206677","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE233732","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE237059","solo_riferimento",0,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE244484","solo_riferimento",0,1
"NCBITaxon:562||gain||vehicle_untreated","GSE131320","solo_riferimento",0,2
"NCBITaxon:562||gain||vehicle_untreated","GSE222117","solo_riferimento",0,1
"NCBITaxon:562||gain||vehicle_untreated","GSE237960","solo_riferimento",0,1
"NCBITaxon:64320||gain||vehicle_untreated","GSE235210","solo_riferimento",0,1
"STR:adenoma||gain||vehicle_untreated","GSE208107","solo_riferimento",0,1
"STR:adenoma||gain||vehicle_untreated","GSE222298","solo_riferimento",0,2
"STR:adenoma||gain||vehicle_untreated","GSE72820","solo_riferimento",0,1
"STR:asthma||gain||vehicle_untreated","GSE145505","solo_riferimento",0,1
"STR:asthma||gain||vehicle_untreated","GSE201955","solo_riferimento",0,1
"STR:asthmatic||gain||vehicle_untreated","GSE240567","solo_riferimento",0,5
"STR:atra||gain||vehicle_untreated","GSE93996","solo_riferimento",0,1
"STR:bipolar_disorder||gain||vehicle_untreated","GSE234795","solo_riferimento",0,1
"STR:copd||gain||vehicle_untreated","GSE178807","solo_riferimento",0,1
"STR:covid_19||gain||vehicle_untreated","GSE165461","solo_riferimento",0,2
"STR:cystic_fibrosis||gain||vehicle_untreated","GSE110935","solo_riferimento",0,1
"STR:diabetic||gain||vehicle_untreated","GSE175988","solo_riferimento",0,1
"STR:diabetic||gain||vehicle_untreated","GSE89475","solo_riferimento",0,1
"STR:f_nucleatum||gain||vehicle_untreated","GSE118691","solo_riferimento",0,1
"STR:f_nucleatum||gain||vehicle_untreated","GSE191257","solo_riferimento",0,1
"STR:f_nucleatum||gain||vehicle_untreated","GSE236117","solo_riferimento",0,1
"STR:fshd||gain||vehicle_untreated","GSE102812","solo_riferimento",0,1
"STR:heart_failure||gain||vehicle_untreated","GSE135055","solo_riferimento",0,2
"STR:hepatoblastoma||gain||vehicle_untreated","GSE104766","solo_riferimento",0,2
"STR:hepatoblastoma||gain||vehicle_untreated","GSE133039","solo_riferimento",0,1
"STR:hepatoblastoma||gain||vehicle_untreated","GSE89775","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE139233","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE151610","solo_riferimento",0,2
"STR:hypoxia||gain||vehicle_untreated","GSE176123","solo_riferimento",0,2
"STR:hypoxia||gain||vehicle_untreated","GSE180467","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE224973","solo_riferimento",0,2
"STR:hypoxia||gain||vehicle_untreated","GSE228269","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE233425","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE267662","solo_riferimento",0,1
"STR:hypoxia||gain||vehicle_untreated","GSE70544","solo_riferimento",0,1
"STR:idiopathic_pulmonary_fibrosis||gain||vehicle_untreated","GSE99621","solo_riferimento",0,1
"STR:keratoconus||gain||vehicle_untreated","GSE112155","solo_riferimento",0,1
"STR:keratoconus||gain||vehicle_untreated","GSE151631","solo_riferimento",0,1
"STR:keratoconus||gain||vehicle_untreated","GSE241715","solo_riferimento",0,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE168527","solo_riferimento",0,2
"STR:nash||gain||vehicle_untreated","GSE173735","solo_riferimento",0,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE135870","solo_riferimento",0,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE137297","solo_riferimento",0,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE139003","solo_riferimento",0,3
"STR:nutlin_3a||gain||vehicle_untreated","GSE80716","solo_riferimento",0,1
"STR:obese||gain||vehicle_untreated","GSE168705","solo_riferimento",0,1
"STR:obese||gain||vehicle_untreated","GSE196387","solo_riferimento",0,1
"STR:pdac||gain||vehicle_untreated","GSE133684","solo_riferimento",0,1
"STR:pm2_5||gain||vehicle_untreated","GSE208331","solo_riferimento",0,1
"STR:r5020||gain||vehicle_untreated","GSE247777","solo_riferimento",0,1
"STR:r5020||gain||vehicle_untreated","GSE80366","solo_riferimento",0,1
"STR:radiation||gain||vehicle_untreated","GSE195919","solo_riferimento",0,2
"STR:radiation||gain||vehicle_untreated","GSE196453","solo_riferimento",0,3
"STR:radiation||gain||vehicle_untreated","GSE262746","solo_riferimento",0,1
"STR:sarcopenia||gain||vehicle_untreated","GSE111006","solo_riferimento",0,1
"STR:sarcopenia||gain||vehicle_untreated","GSE111010","solo_riferimento",0,1
"STR:sarcopenia||gain||vehicle_untreated","GSE111016","solo_riferimento",0,1
"STR:sarcopenia||gain||vehicle_untreated","GSE226151","solo_riferimento",0,2
"STR:schizophrenia||gain||vehicle_untreated","GSE138082","solo_riferimento",0,1
"STR:sjogren_s_syndrome||gain||vehicle_untreated","GSE154926","solo_riferimento",0,1
"STR:snx631||gain||vehicle_untreated","GSE240167","solo_riferimento",0,1
"STR:snx631||gain||vehicle_untreated","GSE240369","solo_riferimento",0,5
"STR:snx631||gain||vehicle_untreated","GSE240370","solo_riferimento",0,1
"STR:steatotic||gain||vehicle_untreated","GSE155498","solo_riferimento",0,1
"STR:steatotic||gain||vehicle_untreated","GSE192741","solo_riferimento",0,1
"STR:steatotic||gain||vehicle_untreated","GSE204919","solo_riferimento",0,3
"STR:vegf||gain||vehicle_untreated","GSE210522","solo_riferimento",0,1
"STR:vegf||gain||vehicle_untreated","GSE221860","solo_riferimento",0,1
"STR:vegf||gain||vehicle_untreated","GSE221861","solo_riferimento",0,1
"STR:vegf||gain||vehicle_untreated","GSE235462","solo_riferimento",0,1
