"cluster_id","anchor_key","k","n_total","studies_in_cluster","canonical_name","contrast_entity","contrast_direction","contrast_control_key","contrast_entity_source","entita_canonica","fonte_risoluzione","fiducia"
"cgroup_L5_baa26514","STR:sgbrd8_1_2_guide||gain||sgneg guide rna infection",1,2,"GSE158550","GABPA","STR:sgbrd8_1_2_guide","gain","sgneg guide rna infection","STR","STR:sgbrd8_1_2_guide","STR_NON_TOCCATO","nessuna"
"cgroup_L5_baa9c9cd","STR:rarg_ko||block||vehicle_untreated",1,6,"GSE197499","RB1CC1","STR:rarg_ko","block","vehicle_untreated","STR","STR:rarg_ko","STR_NON_TOCCATO","nessuna"
"cgroup_L5_baab4e77","HGNC:5465||gain||gfp",1,17,"GSE73628","IL6","HGNC:5465","gain","gfp","onto","HGNC:5465","GIA_CANONICO","nessuna"
"cgroup_L5_bab14b8a","STR:a485||gain||vehicle_untreated",2,12,"GSE159615;GSE249561","A-485","STR:a485","gain","vehicle_untreated","STR","STR:a485","STR_NON_TOCCATO","nessuna"
"cgroup_L5_baba5a05","STR:us_80_3_80_ug_ml_1||gain||vehicle_untreated",1,2,"GSE146482","glucocorticoid","STR:us_80_3_80_ug_ml_1","gain","vehicle_untreated","STR","STR:us_80_3_80_ug_ml_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_babc7ecd","STR:mr766||gain||vehicle_untreated",2,11,"GSE122193;GSE149775","Zika virus","STR:mr766","gain","vehicle_untreated","STR","STR:mr766","STR_NON_TOCCATO","nessuna"
"cgroup_L5_babe956d","STR:sgkdsr_1||gain||sgctrl",1,4,"GSE167688","ketodihydropyrimidinase-related protein 1","STR:sgkdsr_1","gain","sgctrl","STR","STR:sgkdsr_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bac92e19","STR:adar1_sirna_transfection||block||scramble sirna transfection",1,9,"GSE225369","RNA, Small Interfering","STR:adar1_sirna_transfection","block","scramble sirna transfection","STR","STR:adar1_sirna_transfection","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bad0dc58","STR:shrrp15_3||gain||shnt",1,2,"GSE228416","RNA binding protein with serine rich domain 15","STR:shrrp15_3","gain","shnt","STR","STR:shrrp15_3","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bae3518b","STR:hnf6_knockout||block||transgene stable",1,33,"GSE135416","ONECUT1","STR:hnf6_knockout","block","transgene stable","STR","STR:hnf6_knockout","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bae8273e","STR:pkp2||gain||vector",1,2,"GSE155759","lung adenocarcinoma","STR:pkp2","gain","vector","STR","STR:pkp2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_baf23c9c","STR:ifngsp||gain||vehicle_untreated",1,14,"GSE116283",NA,"STR:ifngsp","gain","vehicle_untreated","STR","STR:ifngsp","STR_NON_TOCCATO","nessuna"
"cgroup_L5_baf45d9a","HGNC:8786||gain||wild type",1,6,"GSE141531","phosphodiesterase 6B","HGNC:8786","gain","wild type","onto","HGNC:8786","GIA_CANONICO","nessuna"
"cgroup_L5_bafb1777","COMBO:androgen+jj- - 450||block||vehicle_untreated",1,6,"GSE115395","dihydrotestosterone","COMBO:androgen+jj- - 450","block","vehicle_untreated","COMBO","COMBO:androgen+jj- - 450","GIA_CANONICO","nessuna"
"cgroup_L5_bb01013e","STR:tfmb_2hg||gain||vehicle_untreated",1,16,"GSE173531","125 um tfmb-2hg","STR:tfmb_2hg","gain","vehicle_untreated","STR","STR:tfmb_2hg","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb0bba42","COMBO:sicont+thapsigargin||gain||sicont veh",1,17,"GSE152123","pancreatic cancer","COMBO:sicont+thapsigargin","gain","sicont veh","COMBO","COMBO:sicont+thapsigargin","GIA_CANONICO","nessuna"
"cgroup_L5_bb14e640","STR:casz1_sirna||block||control sirna",1,6,"GSE241873","CD151","STR:casz1_sirna","block","control sirna","STR","STR:casz1_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb2148a8","STR:cdwin1_pm2_5||gain||vehicle_untreated",1,3,"GSE216512",NA,"STR:cdwin1_pm2_5","gain","vehicle_untreated","STR","STR:cdwin1_pm2_5","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb216d21","STR:si_02569||gain||si nc",1,6,"GSE185668",NA,"STR:si_02569","gain","si nc","STR","STR:si_02569","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb22b69c","HGNC:11998||gain||ev",1,9,"GSE176073","Gene X","HGNC:11998","gain","ev","onto","HGNC:11998","GIA_CANONICO","nessuna"
"cgroup_L5_bb2c9efd","STR:p_aeruginosa_strain_753||gain||vehicle_untreated",1,5,"GSE95573","Pseudomonas aeruginosa","STR:p_aeruginosa_strain_753","gain","vehicle_untreated","STR","STR:p_aeruginosa_strain_753","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb3839d3","STR:si_hoil_1_2||gain||vehicle_untreated",1,2,"GSE119864","RBCK1","STR:si_hoil_1_2","gain","vehicle_untreated","STR","STR:si_hoil_1_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb388c14","CHEBI:16196||gain||undifferentiated",1,2,"GSE63190","oleic acid","CHEBI:16196","gain","undifferentiated","anchor","CHEBI:16196","GIA_CANONICO","nessuna"
"cgroup_L5_bb3f46b6","HGNC:11892||gain||ctrl",2,8,"GSE116936;GSE144785","polynucleotide","HGNC:11892","gain","ctrl","onto","HGNC:11892","GIA_CANONICO","nessuna"
"cgroup_L5_bb410ade","STR:live_bacteria||gain||vehicle_untreated",1,57,"GSE234836","Gardnerella vaginalis","STR:live_bacteria","gain","vehicle_untreated","STR","STR:live_bacteria","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb45f77a","STR:sicebpd_tnf||gain||sictrl bud",1,8,"GSE146017","CD164","STR:sicebpd_tnf","gain","sictrl bud","STR","STR:sicebpd_tnf","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb53a728","STR:hnrnpa1||gain||scr si",1,3,"GSE115442","CFC1","STR:hnrnpa1","gain","scr si","STR","STR:hnrnpa1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb53ca09","COMBO:rig-i agonist+tipiracil||gain||vehicle_untreated",1,5,"GSE204809","tipiracil","COMBO:rig-i agonist+tipiracil","gain","vehicle_untreated","COMBO","COMBO:rig-i agonist+tipiracil","GIA_CANONICO","nessuna"
"cgroup_L5_bb5aff84","STR:rdeb_scc||gain||rdeb",1,2,"GSE236849","rdeb scc","STR:rdeb_scc","gain","rdeb","STR","STR:rdeb_scc","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb704e2e","CHEBI:17650||gain||vehicle_untreated",2,20,"GSE159546;GSE210302","<em>N</em><small><sup>2</small></sup>-succinyl-<small>L</small>-arginine","CHEBI:17650","gain","vehicle_untreated","onto","CHEBI:17650","GIA_CANONICO","nessuna"
"cgroup_L5_bb794d05","CHEBI:85990||gain||vehicle_untreated",12,158,"GSE102250;GSE103928;GSE115698;GSE117446;GSE138177;GSE142210;GSE148842;GSE182821;GSE210178;GSE255898;GSE56623;GSE92910",NA,"CHEBI:85990","gain","vehicle_untreated","onto","CHEBI:85990","GIA_CANONICO","nessuna"
"cgroup_L5_bb7b178e","CHEBI:17698||gain||vehicle_untreated",1,4,"GSE65634","1-(α-<small>D</small>-glucos-6-yl)-(1→4)-α-<small>D</small>-glucan","CHEBI:17698","gain","vehicle_untreated","onto","CHEBI:17698","GIA_CANONICO","nessuna"
"cgroup_L5_bb7b24d0","STR:esm1_nls||gain||vector",1,2,"GSE157496","ESM1","STR:esm1_nls","gain","vector","STR","STR:esm1_nls","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb7e34c3","CHEBI:194079||gain||vehicle_untreated",1,2,"GSE228691","yoda 1","CHEBI:194079","gain","vehicle_untreated","onto","CHEBI:194079","GIA_CANONICO","nessuna"
"cgroup_L5_bb8b6c53","CHEMBL:CHEMBL2017974||gain||t+vehicle_untreated_ownbase",1,7,"GSE186196","desmethylanhydrotetracycline zwitterion","CHEMBL:CHEMBL2017974","gain","t+vehicle_untreated_ownbase","onto","CHEMBL:CHEMBL2017974","GIA_CANONICO","nessuna"
"cgroup_L5_bb8cb388","STR:endometriosis||gain||vehicle_untreated",9,221,"GSE118928;GSE130435;GSE135485;GSE153739;GSE153740;GSE188915;GSE212787;GSE232713;GSE87809",NA,"STR:endometriosis","gain","vehicle_untreated","STR","STR:endometriosis","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb8ec14f","HGNC:2637||gain||vehicle_untreated",1,2,"GSE159159","CYP3A4","HGNC:2637","gain","vehicle_untreated","onto","HGNC:2637","GIA_CANONICO","nessuna"
"cgroup_L5_bb8fe028","STR:c9orf72_als||gain||vehicle_untreated",1,5,"GSE162943","ZNF594","STR:c9orf72_als","gain","vehicle_untreated","STR","STR:c9orf72_als","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb9066f6","STR:gfioh||gain||ctr",1,20,"GSE200418","TLR7 agonist","STR:gfioh","gain","ctr","STR","STR:gfioh","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bb90828d","STR:shscd||gain||shctrl",1,9,"GSE192442","SCD","STR:shscd","gain","shctrl","STR","STR:shscd","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bba2c639","MeSH:D003424||gain||adolescent+vehicle_untreated",1,8,"GSE117875","Crohn's disease","MeSH:D003424","gain","adolescent+vehicle_untreated","onto","MeSH:D003424","GIA_CANONICO","nessuna"
"cgroup_L5_bba5607f","STR:wild_type_wild_type||gain||vehicle_untreated",1,6,"GSE128388","KRAS","STR:wild_type_wild_type","gain","vehicle_untreated","STR","STR:wild_type_wild_type","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbad3783","STR:diabetes_mellitus||gain||vehicle_untreated",1,30,"GSE151495","Dermatitis Herpetiformis","STR:diabetes_mellitus","gain","vehicle_untreated","STR","STR:diabetes_mellitus","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbafa0ef","STR:lmk235||gain||vehicle_untreated",1,6,"GSE110736","lmk235 for 16 hours","STR:lmk235","gain","vehicle_untreated","STR","STR:lmk235","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbbbdcc5","CHEBI:82977||gain||vehicle_untreated",1,6,"GSE254347","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","CHEBI:82977","gain","vehicle_untreated","onto","CHEBI:82977","GIA_CANONICO","nessuna"
"cgroup_L5_bbc6f45f","STR:ards||gain||vehicle_untreated",2,17,"GSE152978;GSE192364","acute respiratory distress syndrome","STR:ards","gain","vehicle_untreated","STR","STR:ards","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbcc0372","STR:normal_unclutured||gain||vehicle_untreated",1,6,"GSE182877",NA,"STR:normal_unclutured","gain","vehicle_untreated","STR","STR:normal_unclutured","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbd9fb69","STR:simlx||gain||sint",1,27,"GSE219162","hepatocellular carcinoma","STR:simlx","gain","sint","STR","STR:simlx","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbdac411","STR:lxdb||gain||vehicle_untreated",1,2,"GSE172359","Urinary Bladder Neoplasms","STR:lxdb","gain","vehicle_untreated","STR","STR:lxdb","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbe0464a","MeSH:D012595||gain||vehicle_untreated_liquid",1,11,"GSE224884","Alzheimer's disease","MeSH:D012595","gain","vehicle_untreated_liquid","onto","MeSH:D012595","GIA_CANONICO","nessuna"
"cgroup_L5_bbf2f505","STR:sgsmimp_1||gain||sgnc",1,2,"GSE184322","SMARCB1","STR:sgsmimp_1","gain","sgnc","STR","STR:sgsmimp_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbf691c8","CHEMBL:CHEMBL1672635||gain||vehicle_untreated",1,12,"GSE104177","RAD140","CHEMBL:CHEMBL1672635","gain","vehicle_untreated","onto","CHEMBL:CHEMBL1672635","GIA_CANONICO","nessuna"
"cgroup_L5_bbf6c7e7","STR:sin3a_sirna_2||block||ctrl sirna",1,4,"GSE240734","SIN3 transcription regulator family member B","STR:sin3a_sirna_2","block","ctrl sirna","STR","STR:sin3a_sirna_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbf736cd","HGNC:9215||gain||vehicle_untreated",1,25,"GSE90068","POU class 3 homeobox 2","HGNC:9215","gain","vehicle_untreated","onto","HGNC:9215","GIA_CANONICO","nessuna"
"cgroup_L5_bbf7eb18","STR:v3_chadox_mrna_1273||gain||v",1,9,"GSE247401","SARS-CoV-2","STR:v3_chadox_mrna_1273","gain","v","STR","STR:v3_chadox_mrna_1273","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbf83df1","STR:deltaa51rfa51r||gain||vehicle_untreated_clin",1,9,"GSE185829","lung cancer","STR:deltaa51rfa51r","gain","vehicle_untreated_clin","STR","STR:deltaa51rfa51r","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bbfcc3c5","STR:tk_integrant||gain||wildtype",1,3,"GSE222379",NA,"STR:tk_integrant","gain","wildtype","STR","STR:tk_integrant","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc0125bf","STR:shrna_against_ewsfli1||block||empty vector",1,3,"GSE122632","EWSR1-FLI1","STR:shrna_against_ewsfli1","block","empty vector","STR","STR:shrna_against_ewsfli1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc0c504b","STR:6_low_is_dosage||loss||not applicable+vehicle_untreated",1,5,"GSE242205","obeticholic acid","STR:6_low_is_dosage","loss","not applicable+vehicle_untreated","STR","STR:6_low_is_dosage","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc1ab872","STR:tle_hs||gain||controlcortex",1,66,"GSE256068","temporal lobe epilepsy","STR:tle_hs","gain","controlcortex","STR","STR:tle_hs","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc1ed07d","COMBO:melatonin+s26131||gain||vehicle_untreated",1,2,"GSE201943","hydron","COMBO:melatonin+s26131","gain","vehicle_untreated","COMBO","COMBO:melatonin+s26131","GIA_CANONICO","nessuna"
"cgroup_L5_bc20a812","STR:mir_138_mimic||gain||vehicle_untreated",1,9,"GSE127502",NA,"STR:mir_138_mimic","gain","vehicle_untreated","STR","STR:mir_138_mimic","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc234353","CHEBI:28613||gain||vehicle_untreated",1,3,"GSE147588","Formyl-N-acetyl-5-methoxykynurenamine","CHEBI:28613","gain","vehicle_untreated","onto","CHEBI:28613","GIA_CANONICO","nessuna"
"cgroup_L5_bc2468c3","STR:7_fluzone_high_dose||gain||vehicle_untreated",1,64,"GSE194378","cutaneous leishmaniasis","STR:7_fluzone_high_dose","gain","vehicle_untreated","STR","STR:7_fluzone_high_dose","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc3e2204","HGNC:14890||block||vehicle_untreated",1,12,"GSE236689","CT45A2","HGNC:14890","block","vehicle_untreated","onto","HGNC:14890","GIA_CANONICO","nessuna"
"cgroup_L5_bc401f04","CHEBI:2453||gain||vehicle_untreated",1,27,"GSE164649","Norovirus","CHEBI:2453","gain","vehicle_untreated","onto","CHEBI:2453","GIA_CANONICO","nessuna"
"cgroup_L5_bc43131f","STR:fstl1_knockdown||block||vehicle_untreated",1,12,"GSE202320","ANOS1","STR:fstl1_knockdown","block","vehicle_untreated","STR","STR:fstl1_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc4422df","HGNC:11742||block||wild type",1,2,"GSE142031","SYN2","HGNC:11742","block","wild type","onto","HGNC:11742","GIA_CANONICO","nessuna"
"cgroup_L5_bc4ab4e3","STR:k36m||gain||wild type",1,4,"GSE75234","H3-3A","STR:k36m","gain","wild type","STR","STR:k36m","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc4f30d9","STR:tb_6_months||gain||vehicle_untreated",1,122,"GSE94438","acute myeloid leukemia","STR:tb_6_months","gain","vehicle_untreated","STR","STR:tb_6_months","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc4f46cd","STR:c11orf53_depleted||gain||vehicle_untreated",1,8,"GSE197426","POU2AF2","STR:c11orf53_depleted","gain","vehicle_untreated","STR","STR:c11orf53_depleted","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc58cb5a","STR:hnrnpc_knockdown||block||vehicle_untreated",1,9,"GSE199483","GIPC3","STR:hnrnpc_knockdown","block","vehicle_untreated","STR","STR:hnrnpc_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc6b783f","MeSH:D017086||gain||vehicle_untreated",1,44,"GSE117221",NA,"MeSH:D017086","gain","vehicle_untreated","onto","MeSH:D017086","GIA_CANONICO","nessuna"
"cgroup_L5_bc713e34","STR:12_pue||gain||n a+vehicle_untreated",1,4,"GSE157181","5-aza-2'-deoxycytidine","STR:12_pue","gain","n a+vehicle_untreated","STR","STR:12_pue","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc75b948","STR:tlusc11||gain||vehicle_untreated",1,12,"GSE226069","TP63","STR:tlusc11","gain","vehicle_untreated","STR","STR:tlusc11","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc8b1ff4","CHEMBL:CHEMBL448343||gain||vehicle_untreated",1,9,"GSE178703","LESOGABERAN","CHEMBL:CHEMBL448343","gain","vehicle_untreated","onto","CHEMBL:CHEMBL448343","GIA_CANONICO","nessuna"
"cgroup_L5_bc9151f1","HGNC:6427||block||vehicle_untreated",1,12,"GSE171879","KLF1","HGNC:6427","block","vehicle_untreated","onto","HGNC:6427","GIA_CANONICO","nessuna"
"cgroup_L5_bc917543","STR:diabetic_gastroparetics||gain||vehicle_untreated",1,7,"GSE115601","gastric disease","STR:diabetic_gastroparetics","gain","vehicle_untreated","STR","STR:diabetic_gastroparetics","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bc95f801","STR:sirna_targeting_nop58||block||lipofectamine",1,4,"GSE55946","NOP58","STR:sirna_targeting_nop58","block","lipofectamine","STR","STR:sirna_targeting_nop58","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bca0db48","STR:rkshv_219||gain||vehicle_untreated",2,22,"GSE260925;GSE56144","Kaposi's sarcoma-associated herpesvirus","STR:rkshv_219","gain","vehicle_untreated","STR","STR:rkshv_219","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcaa0f0b","CHEBI:138156||gain||pcmv entry",1,20,"GSE229741","hyocholate","CHEBI:138156","gain","pcmv entry","onto","CHEBI:138156","GIA_CANONICO","nessuna"
"cgroup_L5_bcad956b","STR:r305_vcs||gain||vehicle_untreated",1,2,"GSE156903","palmitate","STR:r305_vcs","gain","vehicle_untreated","STR","STR:r305_vcs","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcb36a0b","STR:redact_tr||gain||wildtype",1,8,"GSE222379","redact-tr","STR:redact_tr","gain","wildtype","STR","STR:redact_tr","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcba05c0","STR:nrasq61r_knockdown||block||vehicle_untreated",1,9,"GSE120597","LIMS1","STR:nrasq61r_knockdown","block","vehicle_untreated","STR","STR:nrasq61r_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcbf93ea","HGNC:4172||gain||gfp",1,6,"GSE117906","GATA1","HGNC:4172","gain","gfp","onto","HGNC:4172","GIA_CANONICO","nessuna"
"cgroup_L5_bcbfd799","CHEBI:231345+CHEBI:30780||gain||vehicle_untreated",1,18,"GSE199800","ER 27319 maleate + maleate(2−)","CHEBI:231345+CHEBI:30780","gain","vehicle_untreated","anchor","CHEBI:231345+CHEBI:30780","GIA_CANONICO","nessuna"
"cgroup_L5_bcc63f33","STR:term_pregnant_in_active_labor_til||gain||term pregnant not in labor tnil",1,10,"GSE202028","Uterine Fibroid","STR:term_pregnant_in_active_labor_til","gain","term pregnant not in labor tnil","STR","STR:term_pregnant_in_active_labor_til","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcca0d44","STR:sirna_targeting_larp4a||block||non targeting sicontrol",1,3,"GSE222467","La related protein 4A","STR:sirna_targeting_larp4a","block","non targeting sicontrol","STR","STR:sirna_targeting_larp4a","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcd28df2","STR:17b_estradiol||gain||vehicle_untreated",1,2,"GSE211183","1,2,3-trichlorobenzene","STR:17b_estradiol","gain","vehicle_untreated","STR","STR:17b_estradiol","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcd65cec","COMBO:cx-5461+panobinostat||gain||vehicle_untreated",1,18,"GSE255898","CX-5461 + panobinostat","COMBO:cx-5461+panobinostat","gain","vehicle_untreated","COMBO","COMBO:cx-5461+panobinostat","GIA_CANONICO","nessuna"
"cgroup_L5_bcda3251","CHEBI:18050||block||vehicle_untreated",1,18,"GSE116087","colon cancer","CHEBI:18050","block","vehicle_untreated","onto","CHEBI:18050","GIA_CANONICO","nessuna"
"cgroup_L5_bcdb18c1","STR:pre_mirnt1||gain||vehicle_untreated",1,2,"GSE135453",NA,"STR:pre_mirnt1","gain","vehicle_untreated","STR","STR:pre_mirnt1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcdb6867","STR:rorc_sirna||block||control sirna",1,20,"GSE74981","TFAP2C","STR:rorc_sirna","block","control sirna","STR","STR:rorc_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bce06b0c","CHEBI:78030||gain||n a+vehicle_untreated",1,8,"GSE180615","LGK974","CHEBI:78030","gain","n a+vehicle_untreated","onto","CHEBI:78030","GIA_CANONICO","nessuna"
"cgroup_L5_bce69163","STR:3_dha||gain||vehicle_untreated",1,3,"GSE185141","chloride","STR:3_dha","gain","vehicle_untreated","STR","STR:3_dha","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcee1372","HGNC:3229||loss||ctrl",1,22,"GSE200421","Epidermal Growth Factor","HGNC:3229","loss","ctrl","onto","HGNC:3229","GIA_CANONICO","nessuna"
"cgroup_L5_bcf2a079","COMBO:ly3214996+rmc4550||gain||vehicle_untreated",1,6,"GSE213697","TEMUTERKIB","COMBO:ly3214996+rmc4550","gain","vehicle_untreated","COMBO","COMBO:ly3214996+rmc4550","GIA_CANONICO","nessuna"
"cgroup_L5_bcfb447b","STR:crabp2_overexpression||gain||empty vector",1,2,"GSE197534","CRABP2","STR:crabp2_overexpression","gain","empty vector","STR","STR:crabp2_overexpression","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcfdb2ad","MeSH:D011371||gain||vehicle_untreated",1,4,"GSE113648","Hutchinson-Gilford Progeria Syndrome","MeSH:D011371","gain","vehicle_untreated","onto","MeSH:D011371","GIA_CANONICO","nessuna"
"cgroup_L5_bcfee437","STR:laminar shear stress||gain||vehicle_untreated",1,4,"GSE152898","laminar shear stress","STR:laminar shear stress","gain","vehicle_untreated","anchor","STR:laminar shear stress","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bcff8402","HGNC:13486||gain||pgipz+vehicle_untreated",1,4,"GSE79861","USP27X","HGNC:13486","gain","pgipz+vehicle_untreated","onto","HGNC:13486","GIA_CANONICO","nessuna"
"cgroup_L5_bd0a04fd","COMBO:inh+mycobacterium tuberculosis||gain||vehicle_untreated",1,5,"GSE143731","mycobacteriumtuberculosis","COMBO:inh+mycobacterium tuberculosis","gain","vehicle_untreated","COMBO","COMBO:inh+mycobacterium tuberculosis","GIA_CANONICO","nessuna"
"cgroup_L5_bd0cb0b2","STR:silnc00992_3||gain||sinc",1,2,"GSE196927","BRCA2","STR:silnc00992_3","gain","sinc","STR","STR:silnc00992_3","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd12520b","STR:hdm_extract||gain||vehicle_untreated",1,2,"GSE158386","KIF9","STR:hdm_extract","gain","vehicle_untreated","STR","STR:hdm_extract","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd19fe42","MeSH:D006528||gain||vehicle_untreated",11,352,"GSE120663;GSE144269;GSE159220;GSE164359;GSE185799;GSE202853;GSE216613;GSE256235;GSE263134;GSE73708;GSE77509","Carcinoma, Hepatocellular","MeSH:D006528","gain","vehicle_untreated","anchor","MeSH:D006528","GIA_CANONICO","nessuna"
"cgroup_L5_bd1a7887","HGNC:3676||gain||chaps",1,6,"GSE152112","tropate","HGNC:3676","gain","chaps","onto","HGNC:3676","GIA_CANONICO","nessuna"
"cgroup_L5_bd1aec3b","STR:replicative_senescence||gain||vehicle_untreated",2,8,"GSE105951;GSE60340","Cellular Senescence","STR:replicative_senescence","gain","vehicle_untreated","STR","STR:replicative_senescence","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd23a7f7","STR:mir_330_3p_mimic||gain||vehicle_untreated",1,3,"GSE158317",NA,"STR:mir_330_3p_mimic","gain","vehicle_untreated","STR","STR:mir_330_3p_mimic","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd253b07","STR:cdt2_v5_overexpression||gain||vehicle_untreated",1,6,"GSE115357","DTL","STR:cdt2_v5_overexpression","gain","vehicle_untreated","STR","STR:cdt2_v5_overexpression","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd26da54","STR:anta||gain||vehicle_untreated",1,2,"GSE123571","Mitomycin C","STR:anta","gain","vehicle_untreated","STR","STR:anta","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd27933e","STR:no_vit_a||loss||vehicle_untreated",1,9,"GSE163142","colon cancer","STR:no_vit_a","loss","vehicle_untreated","STR","STR:no_vit_a","STR_NON_TOCCATO","nessuna"
"cgroup_L5_bd350592","STR:lie_hes1||gain||vehicle_untreated",1,21,"GSE130614","OP9-DLL1","STR:lie_hes1","gain","vehicle_untreated","STR","STR:lie_hes1","STR_NON_TOCCATO","nessuna"
