"id_a","id_b","chiave","tier","entrambi_nel_corpus","blocco"
"HGNC:13568","MeSH:D011751","pyroglutamylpeptidasei","T1_canonico_canonico",FALSE,""
"HGNC:13723","MeSH:D000076246","ccctcbindingfactor","T1_canonico_canonico",FALSE,""
"HGNC:13765","MeSH:D020381","interleukin25","T2_canonico_alias",FALSE,""
"HGNC:1455","MeSH:D037282","calreticulin","T1_canonico_canonico",FALSE,""
"HGNC:1462","MeSH:D054732","calciumcalmodulindependentproteinkinaseiidelta","T2_canonico_alias",FALSE,""
"HGNC:14900","MeSH:D000097043","interleukin22","T1_canonico_canonico",FALSE,""
"HGNC:14929","MeSH:D056564","sirtuin1","T1_canonico_canonico",FALSE,""
"HGNC:1550","MeSH:D003541","cystathioninebetasynthase","T1_canonico_canonico",FALSE,""
"HGNC:15607","MeSH:D064067","rhoguaninenucleotideexchangefactor7","T2_canonico_alias",FALSE,""
"HGNC:1581","MeSH:D056745","cyclinc","T1_canonico_canonico",FALSE,""
"HGNC:16","MeSH:D000514","serpina3","T2_canonico_alias",FALSE,""
"HGNC:1600","MeSH:D056906","cyclint2","T2_canonico_alias",FALSE,""
"HGNC:16028","MeSH:D000067596","interleukin33","T1_canonico_canonico",FALSE,""
"HGNC:16404","MeSH:D020381","il17f","T2_canonico_alias",FALSE,""
"HGNC:1659","MeSH:D063268","siglec3","T3_alias_alias",FALSE,""
"HGNC:17156","MeSH:D051218","lymphocyteantigen96","T1_canonico_canonico",FALSE,""
"NCBITaxon:2697049","HGNC:17697","sars2","T2_canonico_alias",FALSE,""
"HGNC:1779","MeSH:D056850","cyclindependentkinase8","T1_canonico_canonico",FALSE,""
"HGNC:1780","MeSH:D042863","cyclindependentkinase9","T1_canonico_canonico",FALSE,""
"HGNC:1787","MeSH:D019941","cyclindependentkinaseinhibitor2a","T2_canonico_alias",FALSE,""
"HGNC:1787","MeSH:D025803","p14arf","T3_alias_alias",FALSE,""
"HGNC:18152","MeSH:D000074050","tnfreceptorsuperfamilymember12a","T2_canonico_alias",FALSE,""
"NCBITaxon:644105","HGNC:18273","rapa","T2_canonico_alias",FALSE,"taxon_sopra_specie"
"HGNC:1834","MeSH:D022782","ccaatenhancerbindingproteinbeta","T1_canonico_canonico",FALSE,""
"HGNC:1835","MeSH:D051743","ccaatenhancerbindingproteindelta","T1_canonico_canonico",FALSE,""
"HGNC:2095","MeSH:D051152","clusterin","T1_canonico_canonico",FALSE,""
"HGNC:2211","MeSH:D024142","collagentypevialpha1chain","T2_canonico_alias",FALSE,""
"HGNC:24042","MeSH:D000091364","wwdomaincontainingtranscriptionregulator1","T2_canonico_alias",FALSE,""
"HGNC:2418","MeSH:D000090803","crystallinmu","T2_canonico_alias",FALSE,""
"HGNC:2432","MeSH:D016173","colonystimulatingfactor1","T2_canonico_alias",FALSE,""
"HGNC:2434","MeSH:D016178","csf2","T2_canonico_alias",FALSE,""
"HGNC:24678","MeSH:D000071516","ftoalphaketoglutaratedependentdioxygenase","T2_canonico_alias",FALSE,""
"HGNC:2514","MeSH:D001135","armadillo","T3_alias_alias",FALSE,""
"HGNC:2514","MeSH:D051176","betacatenin","T2_canonico_alias",FALSE,""
"HGNC:25996","MeSH:D000071502","alkbhomolog5rnademethylase","T1_canonico_canonico",FALSE,""
"HGNC:2637","MeSH:D051544","cyp3a4","T2_canonico_alias",FALSE,""
"HGNC:2638","MeSH:D051544","cyp3a5","T2_canonico_alias",FALSE,""
"HGNC:270","MeSH:D000071137","polyadpribosepolymerase1","T1_canonico_canonico",FALSE,""
"HGNC:270","MeSH:D036002","adprt","T3_alias_alias",FALSE,""
"HGNC:2719","MeSH:D004296","dopadecarboxylase","T1_canonico_canonico",FALSE,""
"HGNC:2730","MeSH:D000070819","discoidindomainreceptortyrosinekinase1","T2_canonico_alias",FALSE,""
"HGNC:2731","MeSH:D000070820","discoidindomainreceptortyrosinekinase2","T2_canonico_alias",FALSE,""
"HGNC:289","MeSH:D054769","gproteincoupledreceptorkinase2","T1_canonico_canonico",FALSE,""
"HGNC:2928","MeSH:D016189","dystrophin","T1_canonico_canonico",FALSE,""
"HGNC:2978","MeSH:D000090205","dnamethyltransferase3alpha","T2_canonico_alias",FALSE,""
"HGNC:3009","MeSH:D018819","dipeptidylpeptidase4","T1_canonico_canonico",FALSE,""
"HGNC:3064","MeSH:D054638","dualspecificityphosphatase1","T1_canonico_canonico",FALSE,""
"HGNC:30743","MeSH:D000094632","thymicstromallymphopoietin","T1_canonico_canonico",FALSE,""
"HGNC:3091","MeSH:D000097603","dualspecificitytyrosinephosphorylationregulatedkinase1a","T2_canonico_alias",FALSE,""
"HGNC:317","MeSH:D000509","alphafetoprotein","T2_canonico_alias",FALSE,""
"HGNC:3229","MeSH:D004815","epidermalgrowthfactor","T1_canonico_canonico",FALSE,""
"HGNC:333","MeSH:D000808","angiotensinogen","T1_canonico_canonico",FALSE,""
"HGNC:343","MeSH:D043383","adenosylhomocysteinase","T1_canonico_canonico",FALSE,""
"HGNC:3467","MeSH:D047628","estrogenreceptor1","T2_canonico_alias",FALSE,""
"MeSH:D016884","HGNC:360","apeced","T3_alias_alias",FALSE,"mesh_troppo_alto"
"HGNC:3665","MeSH:D016220","fibroblastgrowthfactor1","T1_canonico_canonico",FALSE,""
"HGNC:3676","MeSH:D016222","fibroblastgrowthfactor2","T1_canonico_canonico",FALSE,""
"HGNC:3686","MeSH:D051524","fibroblastgrowthfactor8","T1_canonico_canonico",FALSE,""
"HGNC:3688","MeSH:D051496","fibroblastgrowthfactorreceptor1","T2_canonico_alias",FALSE,""
"HGNC:3690","MeSH:D051498","fibroblastgrowthfactorreceptor3","T2_canonico_alias",FALSE,""
"HGNC:3767","MeSH:D040321","flt4","T2_canonico_alias",FALSE,""
"HGNC:399","MeSH:D000418","albumin","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"HGNC:4010","MeSH:D034702","fusrnabindingprotein","T2_canonico_alias",FALSE,""
"HGNC:4221","MeSH:D055431","growthdifferentiationfactor6","T1_canonico_canonico",FALSE,""
"HGNC:4223","MeSH:D055435","myostatin","T1_canonico_canonico",FALSE,""
"NCBITaxon:3750","HGNC:44146","apple","T3_alias_alias",FALSE,""
"HGNC:4566","MeSH:D051380","growthfactorreceptorboundprotein2","T2_canonico_alias",FALSE,""
"MeSH:D000077153","HGNC:4601","granulinprecursor","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"HGNC:4983","MeSH:D024243","hmgb1","T2_canonico_alias",FALSE,""
"MeSH:D003924","HGNC:5024","mody","T3_alias_alias",TRUE,"mesh_troppo_alto"
"HGNC:5024","MeSH:D051557","hepatocytenuclearfactor4alpha","T2_canonico_alias",FALSE,""
"HGNC:5035","MeSH:D034482","heterogeneousnuclearribonucleoproteinc","T2_canonico_alias",FALSE,""
"HGNC:5046","MeSH:D034761","heterogeneousnuclearribonucleoproteinm","T2_canonico_alias",FALSE,""
"HGNC:5141","MeSH:D006242","haptoglobin","T2_canonico_alias",FALSE,""
"HGNC:5157","MeSH:D007041","hgprt","T3_alias_alias",FALSE,""
"HGNC:5394","MeSH:D017244","complementfactori","T1_canonico_canonico",FALSE,""
"HGNC:5417","MeSH:D016898","interferonalpha1","T2_canonico_alias",FALSE,""
"HGNC:542","MeSH:D017314","annexina4","T1_canonico_canonico",FALSE,""
"HGNC:5423","MeSH:D000077190","interferonalpha2","T1_canonico_canonico",FALSE,""
"HGNC:5434","MeSH:D016899","interferonbeta1","T2_canonico_alias",FALSE,""
"HGNC:5438","MeSH:D007371","interferongamma","T1_canonico_canonico",FALSE,""
"HGNC:5962","MeSH:D016753","interleukin10","T1_canonico_canonico",FALSE,""
"HGNC:5966","MeSH:D017370","interleukin11","T1_canonico_canonico",FALSE,""
"HGNC:5973","MeSH:D018793","interleukin13","T1_canonico_canonico",FALSE,""
"HGNC:5977","MeSH:D019409","interleukin15","T1_canonico_canonico",FALSE,""
"HGNC:5981","MeSH:D020381","il17a","T2_canonico_alias",FALSE,""
"HGNC:5984","MeSH:D064094","il17d","T2_canonico_alias",FALSE,""
"HGNC:5986","MeSH:D020382","interleukin18","T1_canonico_canonico",FALSE,""
"HGNC:5991","MeSH:D053582","interleukin1alpha","T1_canonico_canonico",FALSE,""
"HGNC:5992","MeSH:D053583","interleukin1beta","T1_canonico_canonico",FALSE,""
"HGNC:6001","MeSH:D007376","interleukin2","T1_canonico_canonico",FALSE,""
"HGNC:6005","MeSH:D000098546","interleukin21","T1_canonico_canonico",FALSE,""
"HGNC:6011","MeSH:D007377","interleukin3","T1_canonico_canonico",FALSE,""
"HGNC:6014","MeSH:D015847","interleukin4","T1_canonico_canonico",FALSE,""
"HGNC:6016","MeSH:D015848","interleukin5","T1_canonico_canonico",FALSE,""
"MeSH:D015850","HGNC:6018","interleukin6","T1_canonico_canonico",TRUE,""
"HGNC:6023","MeSH:D015851","interleukin7","T1_canonico_canonico",FALSE,""
"HGNC:6029","MeSH:D016906","interleukin9","T1_canonico_canonico",FALSE,""
"HGNC:6081","MeSH:D007328","insulin","T1_canonico_canonico",FALSE,""
"HGNC:6091","MeSH:D011972","insulinreceptor","T2_canonico_alias",FALSE,""
"HGNC:6116","MeSH:D050856","interferonregulatoryfactor1","T1_canonico_canonico",FALSE,""
"HGNC:613","MeSH:D001057","apoe","T2_canonico_alias",FALSE,""
"HGNC:6131","MeSH:D050834","interferonregulatoryfactor9","T2_canonico_alias",FALSE,""
"HGNC:6139","MeSH:D039201","gapb3","T3_alias_alias",FALSE,""
"HGNC:6182","MeSH:D053496","inositol145trisphosphatereceptortype3","T2_canonico_alias",FALSE,""
"HGNC:6307","MeSH:D040301","kinaseinsertdomainreceptor","T2_canonico_alias",FALSE,""
"HGNC:6427","MeSH:D053537","keratin17","T1_canonico_canonico",FALSE,""
"HGNC:6470","MeSH:D039842","l1cam","T2_canonico_alias",FALSE,""
"HGNC:6514","MeSH:D014860","warts","T2_canonico_alias",FALSE,""
"HGNC:6547","MeSH:D011973","lowdensitylipoproteinreceptor","T2_canonico_alias",FALSE,""
"HGNC:6551","MeSH:D051821","lymphoidenhancerbindingfactor1","T1_canonico_canonico",FALSE,""
"HGNC:6561","MeSH:D037483","galectin1","T1_canonico_canonico",FALSE,""
"HGNC:6667","MeSH:D017270","lipoproteina","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"HGNC:6848","MeSH:D020930","mekk","T3_alias_alias",FALSE,""
"HGNC:6848","MeSH:D048728","mitogenactivatedproteinkinasekinasekinase1","T2_canonico_alias",FALSE,""
"HGNC:6850","MeSH:D000097767","mitogenactivatedproteinkinasekinasekinase11","T1_canonico_canonico",FALSE,""
"HGNC:6853","MeSH:D000097782","mitogenactivatedproteinkinasekinasekinase14","T2_canonico_alias",FALSE,""
"HGNC:6855","MeSH:D048748","mitogenactivatedproteinkinasekinasekinase3","T2_canonico_alias",FALSE,""
"HGNC:6857","MeSH:D048848","mapkkk5","T3_alias_alias",FALSE,""
"HGNC:6877","MeSH:D048052","mitogenactivatedproteinkinase3","T1_canonico_canonico",FALSE,""
"HGNC:6934","MeSH:D051929","melanomacelladhesionmolecule","T2_canonico_alias",FALSE,""
"HGNC:6990","MeSH:D051783","methylcpgbindingprotein2","T1_canonico_canonico",FALSE,""
"HGNC:7","MeSH:D045384","alpha2macroglobulin","T2_canonico_alias",FALSE,""
"HGNC:700","MeSH:D051784","arylhydrocarbonreceptornucleartranslocator","T1_canonico_canonico",FALSE,""
"HGNC:7029","MeSH:D019859","metprotooncogenereceptortyrosinekinase","T2_canonico_alias",FALSE,""
"HGNC:7127","MeSH:D000070957","mutlhomolog1","T2_canonico_alias",FALSE,""
"HGNC:7216","MeSH:D008359","mannosephosphateisomerase","T2_canonico_alias",FALSE,""
"HGNC:7371","MeSH:D000090204","mesothelin","T1_canonico_canonico",FALSE,""
"HGNC:7526","MeSH:D008765","methylmalonylcoamutase","T1_canonico_canonico",FALSE,""
"HGNC:7784","MeSH:D051839","nuclearfactoria","T2_canonico_alias",FALSE,""
"HGNC:7785","MeSH:D051839","nuclearfactorib","T2_canonico_alias",FALSE,""
"HGNC:7863","MeSH:D009250","nicotinamidenucleotidetranshydrogenase","T2_canonico_alias",FALSE,""
"HGNC:7960","MeSH:D057137","nuclearreceptorsubfamily0groupbmember1","T2_canonico_alias",FALSE,""
"HGNC:7968","MeSH:D000077297","nr1i2","T2_canonico_alias",FALSE,""
"HGNC:7976","MeSH:D051837","nuclearreceptorsubfamily2groupfmember2","T2_canonico_alias",FALSE,""
"HGNC:7982","MeSH:D033242","minor","T3_alias_alias",FALSE,"mesh_troppo_alto"
"HGNC:7982","MeSH:D057106","nuclearreceptorsubfamily4groupamember3","T1_canonico_canonico",FALSE,""
"HGNC:8001","MeSH:D000078723","nuclearreceptorinteractingprotein1","T1_canonico_canonico",FALSE,""
"HGNC:8014","MeSH:D051840","yboxbindingprotein1","T1_canonico_canonico",FALSE,""
"HGNC:8506","MeSH:D053683","oncostatinm","T1_canonico_canonico",FALSE,""
"HGNC:8512","MeSH:D009954","ornithinetranscarbamylase","T2_canonico_alias",FALSE,""
"HGNC:8568","MeSH:D045683","furin","T1_canonico_canonico",FALSE,""
"HGNC:8800","MeSH:D020574","pdgfb","T2_canonico_alias",FALSE,""
"HGNC:8861","MeSH:D010978","plateletfactor4","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"HGNC:8941","MeSH:D000515","alpha1antitrypsin","T2_canonico_alias",FALSE,""
"HGNC:8975","MeSH:D019869","pi3k","T3_alias_alias",FALSE,""
"HGNC:9071","MeSH:D010958","plasminogen","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"HGNC:914","MeSH:D001613","beta2microglobulin","T1_canonico_canonico",FALSE,""
"HGNC:9234","MeSH:D056913","mediatorcomplexsubunit1","T1_canonico_canonico",FALSE,""
"HGNC:9454","MeSH:D000071916","prominin1","T2_canonico_alias",FALSE,""
"HGNC:9508","MeSH:D053764","presenilin1","T1_canonico_canonico",FALSE,""
"HGNC:9644","MeSH:D054592","proteintyrosinephosphatasenonreceptortype11","T1_canonico_canonico",FALSE,""
"HGNC:9658","MeSH:D053824","proteintyrosinephosphatasenonreceptortype6","T1_canonico_canonico",FALSE,""
"HGNC:9666","MeSH:D017493","proteintyrosinephosphatasereceptortypec","T2_canonico_alias",FALSE,""
"HGNC:9718","MeSH:D051419","paxillin","T1_canonico_canonico",FALSE,""
"HGNC:9966","MeSH:D012146","rest","T1_canonico_canonico",FALSE,""
"HGNC:9967","MeSH:D018813","men2a","T3_alias_alias",FALSE,""
"HGNC:9967","MeSH:D018814","men2b","T3_alias_alias",FALSE,""
"NCBITaxon:47770","MeSH:D000070003","lactobacilluscrispatus","T1_canonico_canonico",FALSE,""
"NCBITaxon:654","MeSH:D000070079","aeromonasveronii","T1_canonico_canonico",FALSE,""
"NCBITaxon:64320","MeSH:D000071244","zikavirus","T1_canonico_canonico",FALSE,""
"NCBITaxon:36809","MeSH:D000073358","mycobacteriumabscessus","T2_canonico_alias",FALSE,""
"NCBITaxon:2697049","MeSH:D000086402","sarscov2","T2_canonico_alias",FALSE,""
"NCBITaxon:10566","MeSH:D000094302","humanpapillomavirus","T2_canonico_alias",FALSE,""
"NCBITaxon:10535","MeSH:D000256","adenovirus","T3_alias_alias",FALSE,"mesh_troppo_alto"
"NCBITaxon:746128","MeSH:D001232","aspergillusfumigatus","T1_canonico_canonico",FALSE,""
"NCBITaxon:816","MeSH:D001439","bacteroides","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:28132","MeSH:D001443","prevotellamelaninogenica","T1_canonico_canonico",FALSE,""
"NCBITaxon:5475","MeSH:D002175","candida","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:5476","MeSH:D002176","candidaalbicans","T1_canonico_canonico",FALSE,""
"NCBITaxon:3482","MeSH:D002188","cannabis","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:3483","MeSH:D002188","cannabissativa","T2_canonico_alias",FALSE,""
"NCBITaxon:813","MeSH:D002692","chlamydiatrachomatis","T1_canonico_canonico",FALSE,""
"MeSH:D003251","NCBITaxon:513343","stenosis","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"NCBITaxon:10358","MeSH:D003587","cytomegalovirus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:10359","MeSH:D003587","humanherpesvirus5","T3_alias_alias",FALSE,""
"NCBITaxon:12059","MeSH:D004770","enterovirus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:10376","MeSH:D004854","epsteinbarrvirus","T3_alias_alias",FALSE,""
"NCBITaxon:562","MeSH:D004926","escherichiacoli","T1_canonico_canonico",FALSE,""
"NCBITaxon:263","MeSH:D005604","francisellatularensis","T1_canonico_canonico",FALSE,""
"NCBITaxon:2702","MeSH:D006194","gardnerellavaginalis","T1_canonico_canonico",FALSE,""
"MeSH:D006476","NCBITaxon:1980442","orthohantavirus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"MeSH:D006476","NCBITaxon:1980456","andeshantavirus","T3_alias_alias",FALSE,""
"MeSH:D006476","NCBITaxon:3052477","dobravabelgradevirus","T3_alias_alias",FALSE,""
"NCBITaxon:10407","MeSH:D006515","hepatitisbvirus","T1_canonico_canonico",FALSE,""
"NCBITaxon:9796","MeSH:D006736","equuscaballus","T2_canonico_alias",FALSE,""
"NCBITaxon:573","MeSH:D007711","klebsiellapneumoniae","T1_canonico_canonico",FALSE,""
"NCBITaxon:445","MeSH:D007875","legionella","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:1637","MeSH:D008087","listeria","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:11234","MeSH:D008457","measles","T2_canonico_alias",FALSE,""
"NCBITaxon:11234","MeSH:D008459","measlesvirus","T2_canonico_alias",FALSE,""
"NCBITaxon:1763","MeSH:D009161","mycobacterium","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:1773","MeSH:D009169","mycobacteriumtuberculosis","T1_canonico_canonico",FALSE,""
"NCBITaxon:2093","MeSH:D009174","mycoplasma","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:485","MeSH:D009344","neisseriagonorrhoeae","T1_canonico_canonico",FALSE,""
"NCBITaxon:11309","MeSH:D009975","influenzavirus","T3_alias_alias",FALSE,""
"NCBITaxon:11320","MeSH:D009980","influenzaavirus","T1_canonico_canonico",FALSE,""
"NCBITaxon:45202","MeSH:D010957","plasmid","T3_alias_alias",FALSE,"mesh_troppo_alto"
"NCBITaxon:2093","MeSH:D011001","pleuropneumonia","T2_canonico_alias",FALSE,"taxon_sopra_specie"
"NCBITaxon:36362","MeSH:D011120","polyomavirus","T2_canonico_alias",FALSE,""
"NCBITaxon:287","MeSH:D011550","pseudomonasaeruginosa","T1_canonico_canonico",FALSE,""
"NCBITaxon:12814","MeSH:D012136","respiratorysyncytialvirus","T2_canonico_alias",FALSE,""
"MeSH:D012393","NCBITaxon:316188","rosacea","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"NCBITaxon:3847","MeSH:D013025","glycinemax","T1_canonico_canonico",FALSE,""
"NCBITaxon:1279","MeSH:D013210","staphylococcus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:1280","MeSH:D013211","staphylococcusaureus","T1_canonico_canonico",FALSE,""
"NCBITaxon:1282","MeSH:D013212","staphylococcusepidermidis","T1_canonico_canonico",FALSE,""
"NCBITaxon:4097","MeSH:D014026","nicotianatabacum","T2_canonico_alias",FALSE,""
"NCBITaxon:5722","MeSH:D014246","trichomonasvaginalis","T1_canonico_canonico",FALSE,""
"NCBITaxon:5550","MeSH:D014249","trichophyton","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:10335","MeSH:D014645","humanherpesvirus3","T3_alias_alias",FALSE,""
"NCBITaxon:10239","MeSH:D014780","viruses","T1_canonico_canonico",TRUE,"mesh_troppo_alto"
"NCBITaxon:11676","MeSH:D015497","humanimmunodeficiencyvirus1","T2_canonico_alias",FALSE,""
"NCBITaxon:11646","MeSH:D016086","lentivirus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:3052230","MeSH:D016174","hepatitiscvirus","T3_alias_alias",FALSE,"mesh_troppo_alto"
"NCBITaxon:210","MeSH:D016480","helicobacterpylori","T1_canonico_canonico",FALSE,""
"NCBITaxon:837","MeSH:D016966","porphyromonasgingivalis","T1_canonico_canonico",FALSE,""
"NCBITaxon:851","MeSH:D016967","fusobacteriumnucleatum","T1_canonico_canonico",FALSE,""
"NCBITaxon:209","MeSH:D016998","helicobacter","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"NCBITaxon:10310","MeSH:D018258","herpessimplexvirus2","T3_alias_alias",FALSE,""
"NCBITaxon:10298","MeSH:D018259","herpessimplexvirus1","T3_alias_alias",FALSE,""
"NCBITaxon:55714","MeSH:D018536","venus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:838","MeSH:D018720","prevotella","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:137507","MeSH:D018805","sepsis","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"NCBITaxon:32644","MeSH:D020471","collection","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"NCBITaxon:3750","MeSH:D027845","malusdomestica","T2_canonico_alias",FALSE,""
"NCBITaxon:3337","MeSH:D028223","pinus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:162387","MeSH:D029121","metapneumovirus","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:53892","MeSH:D029884","lespedeza","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:42789","MeSH:D030016","enterovirusd68","T2_canonico_alias",FALSE,""
"NCBITaxon:94285","MeSH:D031238","platycodon","T1_canonico_canonico",FALSE,"taxon_sopra_specie"
"NCBITaxon:78535","MeSH:D034363","streptococcusviridans","T2_canonico_alias",FALSE,""
"NCBITaxon:470","MeSH:D040981","acinetobacterbaumannii","T1_canonico_canonico",FALSE,""
"NCBITaxon:28133","MeSH:D045242","prevotellanigrescens","T1_canonico_canonico",FALSE,""
"NCBITaxon:694009","MeSH:D045473","severeacuterespiratorysyndromerelatedcoronavirus","T1_canonico_canonico",FALSE,""
"MeSH:D051379","NCBITaxon:10090","musmusculus","T2_canonico_alias",FALSE,""
"MeSH:D051379","NCBITaxon:10092","musmusculusdomesticus","T2_canonico_alias",FALSE,""
"MeSH:D052161","NCBITaxon:333761","humanpapillomavirus18","T1_canonico_canonico",FALSE,""
"MeSH:D052161","NCBITaxon:337042","alphapapillomavirus7","T2_canonico_alias",FALSE,""
"MeSH:D052162","NCBITaxon:333760","humanpapillomavirus16","T1_canonico_canonico",FALSE,""
"NCBITaxon:1335626","MeSH:D065207","middleeastrespiratorysyndromecoronavirus","T2_canonico_alias",FALSE,""
