"lib","n","ch_uguali","so_uguali"
"GSE145668,GSE145669p16_sc41",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc42",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc43",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc44",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc47",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc48",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc49",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc50",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc52",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc54",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc55",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc57",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc59",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc60",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc62",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc63",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc64",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc65",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc66",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc67",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc68",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc70",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc71",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc72",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc73",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc74",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc75",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc77",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc78",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc79",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc80",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc81",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc82",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc84",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc85",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc86",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc87",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc88",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc89",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc90",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc91",2,FALSE,TRUE
"GSE145668,GSE145669p16_sc94",2,FALSE,TRUE
"GSE145668,GSE145669p2_sc01",4,TRUE,TRUE
"GSE145668,GSE145669p2_sc02",3,FALSE,TRUE
"GSE145668,GSE145669p2_sc03",4,TRUE,TRUE
"GSE145668,GSE145669p2_sc04",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc05",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc06",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc07",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc08",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc09",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc10",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc11",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc12",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc13",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc14",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc15",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc16",4,FALSE,TRUE
"GSE145668,GSE145669p2_sc17",4,FALSE,TRUE
"GSE145668,GSE145669p2_sc18",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc19",4,FALSE,TRUE
"GSE145668,GSE145669p2_sc20",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc21",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc22",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc24",3,FALSE,TRUE
"GSE145668,GSE145669p2_sc25",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc26",3,TRUE,TRUE
"GSE145668,GSE145669p2_sc27",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc28",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc29",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc30",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc31",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc32",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc33",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc35",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc36",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc37",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc38",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc39",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc40",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc41",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc42",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc43",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc44",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc45",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc46",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc47",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc48",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc49",4,FALSE,TRUE
"GSE145668,GSE145669p2_sc50",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc51",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc52",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc53",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc54",2,FALSE,TRUE
"GSE145668,GSE145669p2_sc55",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc56",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc57",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc58",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc59",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc60",4,FALSE,TRUE
"GSE145668,GSE145669p2_sc61",3,FALSE,TRUE
"GSE145668,GSE145669p2_sc62",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc63",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc64",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc65",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc66",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc67",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc68",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc69",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc70",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc71",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc72",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc73",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc74",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc75",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc77",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc78",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc79",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc80",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc81",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc82",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc83",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc84",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc85",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc86",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc87",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc88",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc89",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc90",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc91",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc92",5,FALSE,TRUE
"GSE145668,GSE145669p2_sc93",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc94",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc95",6,FALSE,TRUE
"GSE145668,GSE145669p2_sc96",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc01",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc02",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc03",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc04",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc05",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc06",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc07",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc08",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc09",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc10",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc11",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc12",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc13",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc14",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc15",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc16",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc17",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc18",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc19",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc20",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc21",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc22",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc24",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc25",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc26",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc27",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc28",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc29",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc30",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc31",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc32",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc33",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc35",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc36",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc37",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc38",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc39",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc40",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc41",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc42",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc43",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc44",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc45",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc46",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc47",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc48",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc49",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc50",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc51",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc52",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc53",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc54",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc55",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc56",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc57",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc58",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc59",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc60",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc61",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc62",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc63",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc64",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc65",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc66",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc67",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc68",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc69",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc70",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc71",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc72",5,FALSE,TRUE
"GSE145668,GSE145669p3_sc73",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc74",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc75",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc77",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc78",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc79",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc80",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc81",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc82",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc83",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc84",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc85",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc86",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc87",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc88",4,FALSE,TRUE
"GSE145668,GSE145669p3_sc89",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc90",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc91",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc92",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc93",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc94",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc95",3,FALSE,TRUE
"GSE145668,GSE145669p3_sc96",3,FALSE,TRUE
"GSE145668,GSE145669p4_sc01",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc02",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc03",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc04",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc05",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc06",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc07",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc08",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc09",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc10",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc11",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc12",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc13",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc14",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc15",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc16",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc17",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc18",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc19",4,TRUE,TRUE
"GSE145668,GSE145669p4_sc20",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc21",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc22",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc24",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc25",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc26",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc27",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc28",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc29",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc30",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc31",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc32",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc33",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc35",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc36",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc37",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc38",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc39",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc40",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc41",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc42",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc43",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc44",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc45",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc46",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc47",6,FALSE,TRUE
"GSE145668,GSE145669p4_sc48",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc49",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc50",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc51",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc52",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc53",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc54",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc55",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc56",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc57",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc58",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc59",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc60",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc61",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc62",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc63",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc64",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc65",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc66",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc67",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc68",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc69",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc70",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc71",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc72",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc73",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc74",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc75",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc77",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc78",3,FALSE,TRUE
"GSE145668,GSE145669p4_sc79",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc80",5,FALSE,TRUE
"GSE145668,GSE145669p4_sc81",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc82",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc83",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc84",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc85",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc86",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc87",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc88",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc89",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc90",2,FALSE,TRUE
"GSE145668,GSE145669p4_sc91",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc92",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc93",3,FALSE,TRUE
"GSE145668,GSE145669p4_sc94",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc95",4,FALSE,TRUE
"GSE145668,GSE145669p4_sc96",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc01",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc02",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc03",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc04",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc05",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc06",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc07",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc08",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc09",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc10",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc11",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc12",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc13",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc14",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc15",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc16",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc17",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc18",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc19",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc20",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc21",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc22",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc24",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc25",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc26",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc27",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc28",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc29",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc30",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc31",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc32",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc33",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc35",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc36",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc37",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc38",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc39",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc40",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc41",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc42",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc43",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc44",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc45",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc46",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc47",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc48",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc49",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc50",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc51",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc52",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc53",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc54",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc55",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc56",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc57",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc58",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc59",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc60",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc61",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc62",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc63",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc64",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc65",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc66",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc67",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc68",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc69",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc70",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc71",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc72",2,TRUE,TRUE
"GSE145668,GSE145669p5_sc73",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc74",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc75",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc77",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc78",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc79",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc80",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc81",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc82",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc83",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc84",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc85",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc86",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc87",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc88",3,FALSE,TRUE
"GSE145668,GSE145669p5_sc89",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc90",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc91",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc92",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc93",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc94",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc95",4,FALSE,TRUE
"GSE145668,GSE145669p5_sc96",4,FALSE,TRUE
"GSE145668,GSE145669p6_sc01",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc02",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc03",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc04",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc05",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc06",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc07",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc08",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc09",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc10",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc11",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc12",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc14",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc15",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc16",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc17",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc18",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc19",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc20",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc21",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc22",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc24",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc25",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc26",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc27",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc28",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc29",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc30",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc31",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc32",2,FALSE,TRUE
"GSE145668,GSE145669p6_sc33",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc35",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc36",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc37",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc38",3,FALSE,TRUE
"GSE145668,GSE145669p6_sc39",3,FALSE,TRUE
