"studio","braccio","a","b","r","dichiarata","dep_a","dep_b"
"GSE137200,GSE137209","GSM4072894,GSM4072895,GSM4072896","GSM4072895","GSM4072896",0.996608201771425,FALSE,59199498,54536760
"GSE249721","GSM7961997,GSM7961998,GSM7961999","GSM7961998","GSM7961999",0.996604472825399,FALSE,28340413,33565138
"GSE160534","GSM4874869,GSM4874870,GSM4874871","GSM4874870","GSM4874871",0.996603347198174,FALSE,22839798,30541325
"GSE253542","GSM8022913,GSM8022914,GSM8022915,GSM8022","GSM8022913","GSM8022914",0.996601156315387,FALSE,141059939,135003094
"GSE216137","GSM6659163,GSM6659164,GSM6659165","GSM6659164","GSM6659165",0.996593897741585,FALSE,40556746,62456008
"GSE237177","GSM7596471,GSM7596472,GSM7596473","GSM7596472","GSM7596473",0.996585310140774,FALSE,36990977,39063707
"GSE139370","GSM4138910,GSM4138911,GSM4138912","GSM4138911","GSM4138912",0.996585284461279,FALSE,85507605,57548280
"GSE214721","GSM6614911,GSM6614913,GSM6614915","GSM6614911","GSM6614915",0.996580000457977,FALSE,43374683,39924459
"GSE231483,GSE251869","GSM7989335,GSM7989336,GSM7989337","GSM7989336","GSM7989337",0.996576839334802,FALSE,28580886,28662012
"GSE80153,GSE80154","GSM2572350,GSM2572351,GSM2572352","GSM2572351","GSM2572352",0.996571460424763,FALSE,39116067,47408811
"GSE126998","GSM3619600,GSM3619601","GSM3619600","GSM3619601",0.996568176407029,FALSE,31334536,37007916
"GSE198434","GSM5946823,GSM5946824,GSM5946825","GSM5946823","GSM5946825",0.996564426687282,FALSE,29649865,28627757
"GSE231871","GSM7305417,GSM7305418,GSM7305419,GSM7305","GSM7305417","GSM7305419",0.996562957294028,FALSE,36848442,37199052
"GSE155832","GSM4712715,GSM4712716,GSM4712717,GSM4712","GSM4712716","GSM4712717",0.996555705026819,FALSE,30482117,32140254
"GSE171358","GSM5224087,GSM5224088,GSM5224089","GSM5224087","GSM5224089",0.996555486100964,FALSE,48724997,47801577
"GSE155832","GSM4712735,GSM4712736,GSM4712737,GSM4712","GSM4712735","GSM4712737",0.996553626660729,FALSE,30991591,30310052
"GSE134595","GSM3957941,GSM3957942,GSM3957945,GSM3957","GSM3957941","GSM3957942",0.996549633189896,FALSE,44338394,46040851
"GSE137200,GSE137209","GSM4072894,GSM4072895,GSM4072896","GSM4072894","GSM4072895",0.996547230164649,FALSE,48006939,59199498
"GSE270511","GSM8345783,GSM8345784,GSM8345787,GSM8345","GSM8345783","GSM8345784",0.996541645091736,FALSE,25609482,28679308
"GSE126750","GSM3612121,GSM3612122,GSM3612123","GSM3612121","GSM3612123",0.996538151680895,FALSE,46730257,49019966
"GSE86190","GSM2297324,GSM2297326","GSM2297324","GSM2297326",0.996536029450764,FALSE,50430339,44949481
"GSE184029","GSM5576180,GSM5576181,GSM5576182","GSM5576180","GSM5576181",0.996534213281293,FALSE,38162871,37904387
"GSE157104,GSE157107","GSM4753161,GSM4753162","GSM4753161","GSM4753162",0.996533338787394,FALSE,43245253,50349807
"GSE232508","GSM7349327,GSM7349328","GSM7349327","GSM7349328",0.996532928737185,FALSE,30579392,35454584
"GSE137200,GSE137209","GSM4072894,GSM4072895,GSM4072896","GSM4072894","GSM4072896",0.996531998934877,FALSE,48006939,54536760
"GSE249721","GSM7961973,GSM7961974,GSM7961975","GSM7961973","GSM7961975",0.996526424243043,FALSE,31990334,30061139
"GSE134896","GSM3976584,GSM3976585,GSM3976586","GSM3976584","GSM3976585",0.996521250477175,FALSE,59414908,50119329
"GSE126750","GSM3612121,GSM3612122,GSM3612123","GSM3612121","GSM3612122",0.996508015725118,FALSE,46730257,45054892
"GSE179347","GSM5415787,GSM5415788,GSM5415789","GSM5415787","GSM5415788",0.996500118280978,FALSE,26664594,30082916
"GSE253542","GSM8022904,GSM8022905,GSM8022906","GSM8022905","GSM8022906",0.996499399285093,FALSE,110619615,102767231
"GSE163067","GSM4971603,GSM4971604,GSM4971605","GSM4971604","GSM4971605",0.996492394243818,FALSE,66518863,66590706
"GSE151879,GSE151880","GSM4592632,GSM4592633,GSM4592634","GSM4592633","GSM4592634",0.996489669087388,FALSE,48198624,50425138
"GSE181029","GSM5482220,GSM5482221,GSM5482222","GSM5482220","GSM5482222",0.996488619142704,FALSE,30335784,22542821
"GSE181229","GSM5493221,GSM5493222,GSM5493223,GSM5493","GSM5493221","GSM5493222",0.996488552081633,FALSE,37754219,75238410
"GSE237784","GSM7653274,GSM7653275,GSM7653276","GSM7653274","GSM7653276",0.996483965610003,FALSE,41854554,66611562
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415825","GSM5415826",0.996481595556055,FALSE,26848610,23413162
"GSE135879","GSM4037032,GSM4037033","GSM4037032","GSM4037033",0.99647790542038,FALSE,30461994,33118219
"GSE184017","GSM5575961,GSM5575962","GSM5575961","GSM5575962",0.996477443190351,FALSE,32624565,32034050
"GSE193897","GSM5823332,GSM5823333","GSM5823332","GSM5823333",0.996471141721286,FALSE,26114146,26417084
"GSE184029","GSM5576183,GSM5576184,GSM5576185","GSM5576184","GSM5576185",0.996470274400385,FALSE,34459678,69214357
"GSE202350","GSM6111784,GSM6111785,GSM6111786","GSM6111784","GSM6111785",0.99646995258263,FALSE,38647441,36725205
"GSE237177","GSM7596471,GSM7596472,GSM7596473","GSM7596471","GSM7596472",0.996468611694881,FALSE,35230289,36990977
"GSE253542","GSM8022913,GSM8022914,GSM8022915,GSM8022","GSM8022913","GSM8022915",0.996464996327353,FALSE,141059939,146537985
"GSE198670,GSE198674","GSM6753184,GSM6753185,GSM6753186,GSM6753","GSM6753193","GSM6753197",0.996464366765404,FALSE,51108351,49439754
"GSE233494,GSE233495","GSM7429537,GSM7429538,GSM7429539","GSM7429538","GSM7429539",0.996454063017907,FALSE,40750415,42097127
"GSE197523,GSE197527","GSM5919481,GSM5919482,GSM5919483","GSM5919481","GSM5919482",0.996441376602383,FALSE,60615804,46530004
"GSE149132","GSM4490859,GSM4490860","GSM4490859","GSM4490860",0.996439450755269,FALSE,47187971,43007922
"GSE134896","GSM3976578,GSM3976579,GSM3976580","GSM3976579","GSM3976580",0.996438380734294,FALSE,59600429,51766990
"GSE243230","GSM7781133,GSM7781134,GSM7781135","GSM7781133","GSM7781134",0.996436729256115,FALSE,51865518,41911905
"GSE124450","GSM3533477,GSM3533478,GSM3533479","GSM3533477","GSM3533479",0.996433872341619,FALSE,74819252,75393400
"GSE155832","GSM4712715,GSM4712716,GSM4712717,GSM4712","GSM4712716","GSM4712718",0.996432290431608,FALSE,30482117,28890194
"GSE152705","GSM4624183,GSM4624184","GSM4624183","GSM4624184",0.996428849382412,FALSE,51002449,48768954
"GSE205730,GSE205731","GSM6222373,GSM6222374,GSM6222375","GSM6222373","GSM6222374",0.996427565910845,FALSE,53334095,35205627
"GSE231483,GSE251869","GSM7989335,GSM7989336,GSM7989337","GSM7989335","GSM7989337",0.996427183338637,FALSE,28015814,28662012
"GSE198434","GSM5946823,GSM5946824,GSM5946825","GSM5946824","GSM5946825",0.996424341536057,FALSE,30102040,28627757
"GSE197523,GSE197527","GSM5919484,GSM5919485,GSM5919486","GSM5919485","GSM5919486",0.996423911982868,FALSE,60168507,71785302
"GSE155832","GSM4712711,GSM4712712,GSM4712713,GSM4712","GSM4712711","GSM4712714",0.996420448233834,FALSE,30552931,31299935
"GSE198434","GSM5946823,GSM5946824,GSM5946825","GSM5946823","GSM5946824",0.996417224915527,FALSE,29649865,30102040
"GSE240369","GSM7696951,GSM7696952,GSM7696953","GSM7696952","GSM7696953",0.996413098900271,FALSE,28527161,30294115
"GSE155832","GSM4712735,GSM4712736,GSM4712737,GSM4712","GSM4712735","GSM4712736",0.996411766281182,FALSE,30991591,26952049
"GSE142556","GSM4231894,GSM4231895","GSM4231894","GSM4231895",0.996409410650629,FALSE,57892220,61821227
"GSE270511","GSM8345781,GSM8345782,GSM8345785,GSM8345","GSM8345781","GSM8345782",0.996408657502551,FALSE,27599003,25036622
"GSE171358","GSM5224090,GSM5224091","GSM5224090","GSM5224091",0.996406164223161,FALSE,44827141,47964390
"GSE116282","GSM3223791,GSM3223792","GSM3223791","GSM3223792",0.996397538794682,FALSE,28126590,35455600
"GSE134595","GSM3957939,GSM3957940,GSM3957944","GSM3957939","GSM3957940",0.996391066537189,FALSE,38136657,39627963
"GSE155832","GSM4712735,GSM4712736,GSM4712737,GSM4712","GSM4712736","GSM4712737",0.996390687867485,FALSE,26952049,30310052
"GSE117329","GSM3291097,GSM3291098,GSM3291099","GSM3291097","GSM3291098",0.996390673307473,FALSE,42960997,48913450
"GSE133876","GSM3929124,GSM3929125,GSM3929126","GSM3929124","GSM3929125",0.996386442312512,FALSE,24516577,36017413
"GSE111009","GSM3020082,GSM3020084,GSM3020095,GSM3020","GSM3020082","GSM3020084",0.996377060801896,FALSE,51553630,47635518
"GSE184029","GSM5576183,GSM5576184,GSM5576185","GSM5576183","GSM5576185",0.996376499258831,FALSE,52444760,69214357
"GSE219065","GSM6766972,GSM6766973","GSM6766972","GSM6766973",0.996376356721119,FALSE,54380678,48984062
"GSE230744,GSE237803","GSM7653756,GSM7653758","GSM7653756","GSM7653758",0.996376065451049,FALSE,38037923,34586945
"GSE233494,GSE233495","GSM7429549,GSM7429551","GSM7429549","GSM7429551",0.996374504650128,FALSE,41296580,40835548
"GSE252575","GSM8003412,GSM8003413,GSM8003414,GSM8003","GSM8003422","GSM8003423",0.996368731507142,FALSE,59588169,59379073
"GSE171358","GSM5224087,GSM5224088,GSM5224089","GSM5224088","GSM5224089",0.996364475015041,FALSE,46065345,47801577
"GSE139370","GSM4138910,GSM4138911,GSM4138912","GSM4138910","GSM4138911",0.996361516930699,FALSE,86837719,85507605
"GSE97117,GSE97358","GSM2562506,GSM2562508,GSM2562510,GSM2562","GSM2562616","GSM2562618",0.996358177521516,FALSE,45363560,43368372
"GSE155832","GSM4712723,GSM4712724,GSM4712725,GSM4712","GSM4712723","GSM4712726",0.996354800614973,FALSE,29975266,28338952
"GSE99875","GSM2656591,GSM2656592,GSM2656593,GSM2656","GSM2656591","GSM2656592",0.996354024745467,FALSE,65522661,75193872
"GSE125014","GSM3561131,GSM3561132","GSM3561131","GSM3561132",0.996351200276155,FALSE,60459642,61092154
"GSE244754","GSM7829073,GSM7829074","GSM7829073","GSM7829074",0.996350739869884,FALSE,36224423,31513474
"GSE198434","GSM5946820,GSM5946821,GSM5946822","GSM5946821","GSM5946822",0.996346975171744,FALSE,29130969,27737295
"GSE211439","GSM6470145,GSM6470146,GSM6470147,GSM6470","GSM6470149","GSM6470150",0.996339095843495,FALSE,25545381,25813471
"GSE231483,GSE251869","GSM7989335,GSM7989336,GSM7989337","GSM7989335","GSM7989336",0.996335906427201,FALSE,28015814,28580886
"GSE65420","GSM1595862,GSM1595863,GSM1595864","GSM1595862","GSM1595864",0.996335701903777,FALSE,27707861,41744493
"GSE163067","GSM4971603,GSM4971604,GSM4971605","GSM4971603","GSM4971604",0.996334137926296,FALSE,63109238,66518863
"GSE133876","GSM3929127,GSM3929128","GSM3929127","GSM3929128",0.996331797814602,FALSE,31309999,30591006
"GSE97117,GSE97358","GSM2562505,GSM2562507,GSM2562509,GSM2562","GSM2562635","GSM2562641",0.996330748738066,FALSE,46690989,47418284
"GSE225481,GSE228897","GSM7049247,GSM7049248","GSM7049247","GSM7049248",0.996327146699166,FALSE,34591082,34392408
"GSE162285","GSM4948447,GSM4948449","GSM4948447","GSM4948449",0.996323955250615,FALSE,42946467,41970766
"GSE262030","GSM8156303,GSM8156304,GSM8156305,GSM8156","GSM8156303","GSM8156304",0.996311415880271,FALSE,44909292,40469040
"GSE225517","GSM7049753,GSM7049754,GSM7049755,GSM7049","GSM7049754","GSM7049755",0.996311148268854,FALSE,32772553,45491678
"GSE249573,GSE249574","GSM7950288,GSM7950289,GSM7950290,GSM7950","GSM7950290","GSM7950291",0.996308847886563,FALSE,50821908,41282332
"GSE228234","GSM7117535,GSM7117542","GSM7117535","GSM7117542",0.996308434353822,FALSE,47770151,44718810
"GSE155832","GSM4712739,GSM4712740,GSM4712741,GSM4712","GSM4712740","GSM4712741",0.996306988167368,FALSE,24227360,30568514
"GSE155832","GSM4712743,GSM4712744,GSM4712745,GSM4712","GSM4712743","GSM4712745",0.996304331951534,FALSE,28710173,28766091
"GSE139003","GSM4126028,GSM4126029","GSM4126028","GSM4126029",0.996302236400833,FALSE,31985298,34674488
"GSE155832","GSM4712735,GSM4712736,GSM4712737,GSM4712","GSM4712737","GSM4712738",0.99628941953097,FALSE,30310052,28250502
"GSE215653,GSE215945","GSM6637903,GSM6637904,GSM6637905","GSM6637903","GSM6637904",0.996287989331613,FALSE,41834614,48512835
"GSE155832","GSM4712743,GSM4712744,GSM4712745,GSM4712","GSM4712743","GSM4712744",0.996284090428572,FALSE,28710173,32971319
"GSE253542","GSM8022899,GSM8022900","GSM8022899","GSM8022900",0.996274510611717,FALSE,125730915,119373284
"GSE149132","GSM4490856,GSM4490857,GSM4490858","GSM4490856","GSM4490857",0.996273303046947,FALSE,52912877,50277425
"GSE181029","GSM5482220,GSM5482221,GSM5482222","GSM5482220","GSM5482221",0.996270343211504,FALSE,30335784,27392577
"GSE241565,GSE241566","GSM7731060,GSM7731061,GSM7731062","GSM7731061","GSM7731062",0.996264232306975,FALSE,41590123,46606056
"GSE124118","GSM3521157,GSM3521158,GSM3521159","GSM3521157","GSM3521158",0.996264122721472,FALSE,37075665,40740851
"GSE135879","GSM4037036,GSM4037037","GSM4037036","GSM4037037",0.996263015882421,FALSE,34591082,34392368
"GSE213102","GSM6571699,GSM6571700,GSM6571701","GSM6571699","GSM6571700",0.996262792641989,FALSE,36877597,32031831
"GSE242759,GSE242760","GSM7770090,GSM7770091,GSM7770092","GSM7770090","GSM7770091",0.996262167265673,FALSE,35512891,27430335
"GSE193897","GSM5823336,GSM5823337","GSM5823336","GSM5823337",0.996261776087469,FALSE,21059996,22738816
"GSE198722","GSM5955764,GSM5955765,GSM5955766,GSM5955","GSM5955764","GSM5955765",0.996259473100316,FALSE,42663205,60543095
"GSE198722","GSM5955758,GSM5955759,GSM5955760,GSM5955","GSM5955761","GSM5955762",0.99625478264647,FALSE,51878326,47722948
"GSE231871","GSM7305417,GSM7305418,GSM7305419,GSM7305","GSM7305417","GSM7305420",0.996247332728975,FALSE,36848442,37510526
"GSE190031","GSM5712125,GSM5712126,GSM5712127","GSM5712125","GSM5712126",0.996242949117454,FALSE,23701715,30527294
"GSE231483,GSE251869","GSM7989330,GSM7989331","GSM7989330","GSM7989331",0.99624121466838,FALSE,27223958,27599606
"GSE184029","GSM5576180,GSM5576181,GSM5576182","GSM5576181","GSM5576182",0.996240225279906,FALSE,37904387,30148069
"GSE155832","GSM4712715,GSM4712716,GSM4712717,GSM4712","GSM4712717","GSM4712718",0.996237593396655,FALSE,32140254,28890194
"GSE99875","GSM2656591,GSM2656592,GSM2656593,GSM2656","GSM2656592","GSM2656594",0.996237003403202,FALSE,75193872,57528806
"GSE249721","GSM7961997,GSM7961998,GSM7961999","GSM7961997","GSM7961999",0.996229622335392,FALSE,29041896,33565138
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574110","GSM1574112",0.996227257914473,FALSE,40287001,39362112
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574098","GSM1574099",0.996224164078542,FALSE,43801996,39859060
"GSE231483,GSE251869","GSM7989338,GSM7989339,GSM7989340","GSM7989339","GSM7989340",0.996223647099415,FALSE,27931481,38519361
"GSE231483,GSE251869","GSM7989338,GSM7989339,GSM7989340","GSM7989338","GSM7989340",0.996219320752543,FALSE,27089986,38519361
"GSE240369","GSM7696939,GSM7696940,GSM7696941","GSM7696939","GSM7696940",0.996217602480355,FALSE,34038388,26288554
"GSE231871","GSM7305417,GSM7305418,GSM7305419,GSM7305","GSM7305419","GSM7305420",0.996209225256304,FALSE,37199052,37510526
"GSE216137","GSM6659151,GSM6659152,GSM6659153,GSM6659","GSM6659151","GSM6659153",0.996207012851346,FALSE,53828590,43618708
"GSE198670,GSE198674","GSM6753184,GSM6753185,GSM6753186,GSM6753","GSM6753184","GSM6753188",0.996204467719903,FALSE,47808983,50222800
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574111","GSM1574112",0.996203604685799,FALSE,39882999,39362112
"GSE225481,GSE228897","GSM7049267,GSM7049268","GSM7049267","GSM7049268",0.996203444433702,FALSE,34392936,38211349
"GSE206649","GSM6260036,GSM6260037,GSM6260038","GSM6260037","GSM6260038",0.99620266328222,FALSE,41921855,42341101
"GSE198722","GSM5955770,GSM5955771,GSM5955772,GSM5955","GSM5955770","GSM5955771",0.99619978836905,FALSE,46881402,56512579
"GSE113604","GSM3109650,GSM3109651","GSM3109650","GSM3109651",0.996198886178191,FALSE,25370332,27970526
"GSE253542","GSM8022904,GSM8022905,GSM8022906","GSM8022904","GSM8022905",0.996196792568302,FALSE,108783006,110619615
"GSE195663","GSM5844733,GSM5844734,GSM5844741,GSM5844","GSM5844733","GSM5844734",0.996196576230955,FALSE,46090753,52643044
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415798","GSM5415801",0.996193432964209,FALSE,22157617,19856433
"GSE202350","GSM6111784,GSM6111785,GSM6111786","GSM6111784","GSM6111786",0.996186435690077,FALSE,38647441,36918329
"GSE123468","GSM3504561,GSM3504574,GSM3504575,GSM3504","GSM3504575","GSM3504576",0.996182488032531,FALSE,42226760,48285362
"GSE252576,GSE252578","GSM8003461,GSM8003462","GSM8003461","GSM8003462",0.996172726638585,FALSE,30856919,24299724
"GSE206784","GSM6262617,GSM6262618,GSM6262619","GSM6262618","GSM6262619",0.996166464026258,FALSE,32382017,34644606
"GSE231871","GSM7305417,GSM7305418,GSM7305419,GSM7305","GSM7305418","GSM7305420",0.996165114120638,FALSE,32514867,37510526
"GSE179347","GSM5415787,GSM5415788,GSM5415789","GSM5415787","GSM5415789",0.996164721918277,FALSE,26664594,28688849
"GSE178901","GSM5400629,GSM5400630,GSM5400631","GSM5400629","GSM5400631",0.996161019181255,FALSE,42095016,35559810
"GSE211439","GSM6470145,GSM6470146,GSM6470147,GSM6470","GSM6470147","GSM6470148",0.996156244449889,FALSE,23928638,24343326
"GSE198670,GSE198674","GSM6753184,GSM6753185,GSM6753186,GSM6753","GSM6753186","GSM6753190",0.996145974671682,FALSE,47869330,45049445
"GSE106716","GSM2849296,GSM2849297","GSM2849296","GSM2849297",0.996131736422283,FALSE,33891381,31278308
"GSE161803","GSM4914772,GSM4914773,GSM4914774","GSM4914772","GSM4914773",0.996131266772368,FALSE,21110718,21337220
"GSE252576,GSE252578","GSM8003463,GSM8003464,GSM8003465","GSM8003463","GSM8003464",0.996128829444914,FALSE,26554647,28411115
"GSE219065","GSM6766977,GSM6766978,GSM6766979","GSM6766978","GSM6766979",0.996123441741941,FALSE,49414328,51588150
"GSE222117","GSM6915101,GSM6915102,GSM6915103,GSM6915","GSM6915107","GSM6915109",0.996120927403615,FALSE,52330177,49135402
"GSE155832","GSM4712743,GSM4712744,GSM4712745,GSM4712","GSM4712745","GSM4712746",0.996117899677245,FALSE,28766091,36373365
"GSE225517","GSM7049753,GSM7049754,GSM7049755,GSM7049","GSM7049755","GSM7049756",0.996115405311425,FALSE,45491678,39325361
"GSE245762","GSM7848689,GSM7848690,GSM7848691","GSM7848689","GSM7848690",0.996113409591232,FALSE,72408508,49767709
"GSE216137","GSM6659160,GSM6659161,GSM6659162","GSM6659160","GSM6659161",0.996106715892324,FALSE,38972457,45158384
"GSE135514","GSM4013425,GSM4013426,GSM4013427,GSM4013","GSM4013426","GSM4013428",0.996098978156735,FALSE,41376336,39857941
"GSE134896","GSM3976578,GSM3976579,GSM3976580","GSM3976578","GSM3976579",0.996098304187885,FALSE,46682730,59600429
"GSE157300","GSM4761147,GSM4761148","GSM4761147","GSM4761148",0.996096960411679,FALSE,40675609,35220542
"GSE137779","GSM4087749,GSM4087750,GSM4087751","GSM4087749","GSM4087750",0.996096724261775,FALSE,26878066,28785731
"GSE134896","GSM3976590,GSM3976592","GSM3976590","GSM3976592",0.99609667942198,FALSE,52451188,42558841
"GSE139003","GSM4126031,GSM4126030","GSM4126031","GSM4126030",0.996094168396847,FALSE,30445347,38813004
"GSE243230","GSM7781133,GSM7781134,GSM7781135","GSM7781133","GSM7781135",0.996093042186731,FALSE,51865518,45734571
"GSE202350","GSM6111790,GSM6111791,GSM6111792","GSM6111790","GSM6111791",0.996092053797226,FALSE,39015713,42349832
"GSE149262","GSM4495096,GSM4495102","GSM4495096","GSM4495102",0.99608707246135,FALSE,28324986,27047823
"GSE155832","GSM4712739,GSM4712740,GSM4712741,GSM4712","GSM4712741","GSM4712742",0.996084547258917,FALSE,30568514,33460522
"GSE252576,GSE252578","GSM8003466,GSM8003467,GSM8003468","GSM8003467","GSM8003468",0.996082540308105,FALSE,27438937,26759132
"GSE249573,GSE249574","GSM7950288,GSM7950289,GSM7950290,GSM7950","GSM7950296","GSM7950297",0.996080169042331,FALSE,38811119,32198942
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415800","GSM5415801",0.996077545817957,FALSE,22377632,19856433
"GSE157069","GSM4751917,GSM4751918","GSM4751917","GSM4751918",0.996077094872976,FALSE,20409904,20730944
"GSE157104,GSE157107","GSM4753155,GSM4753156,GSM4753157,GSM4753","GSM4753155","GSM4753156",0.996076556090882,FALSE,32512794,33836937
"GSE216137","GSM6659166,GSM6659167,GSM6659168","GSM6659167","GSM6659168",0.99607046928449,FALSE,30883482,63425222
"GSE145746,GSE145747","GSM4332060,GSM4332068,GSM4332069","GSM4332068","GSM4332069",0.996065558339149,FALSE,45462605,44235453
