"studio","a","b","ta","tb","r","stessa_libreria"
"GSE173902","GSM5282773","GSM5282778","SE.IFNg sam20_L001","none.IL4 sam4_L002",0.890857601305836,FALSE
"GSE173902","GSM5282774","GSM5282778","SA.IFNg sam21_L001","none.IL4 sam4_L002",0.888849180194206,FALSE
"GSE173902","GSM5282775","GSM5282778","none.none sam1_L002","none.IL4 sam4_L002",0.906681053889802,FALSE
"GSE173902","GSM5282776","GSM5282778","SE.none sam2_L002","none.IL4 sam4_L002",0.904378791314551,FALSE
"GSE173902","GSM5282777","GSM5282778","SA.none sam3_L002","none.IL4 sam4_L002",0.903832452949647,FALSE
"GSE173902","GSM5282757","GSM5282779","none.none sam1_L001","SE.IL4 sam5_L002",0.901739469786754,FALSE
"GSE173902","GSM5282758","GSM5282779","SE.none sam2_L001","SE.IL4 sam5_L002",0.902603264646747,FALSE
"GSE173902","GSM5282759","GSM5282779","SA.none sam3_L001","SE.IL4 sam5_L002",0.904518065906774,FALSE
"GSE173902","GSM5282760","GSM5282779","none.IL4 sam4_L001","SE.IL4 sam5_L002",0.90917181944715,FALSE
"GSE173902","GSM5282761","GSM5282779","SE.IL4 sam5_L001","SE.IL4 sam5_L002",0.930803847460269,TRUE
"GSE173902","GSM5282762","GSM5282779","SA.IL4 sam6_L001","SE.IL4 sam5_L002",0.909871664365707,FALSE
"GSE173902","GSM5282763","GSM5282779","none.IL13 sam7_L001","SE.IL4 sam5_L002",0.905676896129315,FALSE
"GSE173902","GSM5282764","GSM5282779","SE.IL13 sam8_L001","SE.IL4 sam5_L002",0.907095193880802,FALSE
"GSE173902","GSM5282765","GSM5282779","SA.IL13 sam9_L001","SE.IL4 sam5_L002",0.902189845966445,FALSE
"GSE173902","GSM5282766","GSM5282779","none.IL4IL13 sam10_L001","SE.IL4 sam5_L002",0.905436150154386,FALSE
"GSE173902","GSM5282767","GSM5282779","SE.IL4IL13 sam11_L001","SE.IL4 sam5_L002",0.90715597565703,FALSE
"GSE173902","GSM5282768","GSM5282779","SA.IL4IL13 sam12_L001","SE.IL4 sam5_L002",0.906112023044934,FALSE
"GSE173902","GSM5282769","GSM5282779","none.IL22 sam13_L001","SE.IL4 sam5_L002",0.901452723503663,FALSE
"GSE173902","GSM5282770","GSM5282779","SE.IL22 sam14_L001","SE.IL4 sam5_L002",0.903283309696236,FALSE
"GSE173902","GSM5282771","GSM5282779","SA.IL22 sam15_L001","SE.IL4 sam5_L002",0.904040320122949,FALSE
"GSE173902","GSM5282772","GSM5282779","none.IFNg sam19_L001","SE.IL4 sam5_L002",0.888378754911542,FALSE
"GSE173902","GSM5282773","GSM5282779","SE.IFNg sam20_L001","SE.IL4 sam5_L002",0.8887944682713,FALSE
"GSE173902","GSM5282774","GSM5282779","SA.IFNg sam21_L001","SE.IL4 sam5_L002",0.889286103963888,FALSE
"GSE173902","GSM5282775","GSM5282779","none.none sam1_L002","SE.IL4 sam5_L002",0.902358856382887,FALSE
"GSE173902","GSM5282776","GSM5282779","SE.none sam2_L002","SE.IL4 sam5_L002",0.903993789954092,FALSE
"GSE173902","GSM5282777","GSM5282779","SA.none sam3_L002","SE.IL4 sam5_L002",0.905345466122253,FALSE
"GSE173902","GSM5282778","GSM5282779","none.IL4 sam4_L002","SE.IL4 sam5_L002",0.906752427101508,FALSE
"GSE173902","GSM5282757","GSM5282780","none.none sam1_L001","SA.IL4 sam6_L002",0.903371211772224,FALSE
"GSE173902","GSM5282758","GSM5282780","SE.none sam2_L001","SA.IL4 sam6_L002",0.902032113011175,FALSE
"GSE173902","GSM5282759","GSM5282780","SA.none sam3_L001","SA.IL4 sam6_L002",0.905537608723141,FALSE
"GSE173902","GSM5282760","GSM5282780","none.IL4 sam4_L001","SA.IL4 sam6_L002",0.910058917989769,FALSE
"GSE173902","GSM5282761","GSM5282780","SE.IL4 sam5_L001","SA.IL4 sam6_L002",0.909153446584304,FALSE
"GSE173902","GSM5282762","GSM5282780","SA.IL4 sam6_L001","SA.IL4 sam6_L002",0.93507849463293,TRUE
"GSE173902","GSM5282763","GSM5282780","none.IL13 sam7_L001","SA.IL4 sam6_L002",0.904530542394582,FALSE
"GSE173902","GSM5282764","GSM5282780","SE.IL13 sam8_L001","SA.IL4 sam6_L002",0.909840944896924,FALSE
"GSE173902","GSM5282765","GSM5282780","SA.IL13 sam9_L001","SA.IL4 sam6_L002",0.904679487235889,FALSE
"GSE173902","GSM5282766","GSM5282780","none.IL4IL13 sam10_L001","SA.IL4 sam6_L002",0.905792318035589,FALSE
"GSE173902","GSM5282767","GSM5282780","SE.IL4IL13 sam11_L001","SA.IL4 sam6_L002",0.90784904458424,FALSE
"GSE173902","GSM5282768","GSM5282780","SA.IL4IL13 sam12_L001","SA.IL4 sam6_L002",0.908509488669475,FALSE
"GSE173902","GSM5282769","GSM5282780","none.IL22 sam13_L001","SA.IL4 sam6_L002",0.903584368491103,FALSE
"GSE173902","GSM5282770","GSM5282780","SE.IL22 sam14_L001","SA.IL4 sam6_L002",0.904574392940215,FALSE
"GSE173902","GSM5282771","GSM5282780","SA.IL22 sam15_L001","SA.IL4 sam6_L002",0.905761790720529,FALSE
"GSE173902","GSM5282772","GSM5282780","none.IFNg sam19_L001","SA.IL4 sam6_L002",0.891076128698054,FALSE
"GSE173902","GSM5282773","GSM5282780","SE.IFNg sam20_L001","SA.IL4 sam6_L002",0.891639988315863,FALSE
"GSE173902","GSM5282774","GSM5282780","SA.IFNg sam21_L001","SA.IL4 sam6_L002",0.89018334638511,FALSE
"GSE173902","GSM5282775","GSM5282780","none.none sam1_L002","SA.IL4 sam6_L002",0.904327545853187,FALSE
"GSE173902","GSM5282776","GSM5282780","SE.none sam2_L002","SA.IL4 sam6_L002",0.903332644953702,FALSE
"GSE173902","GSM5282777","GSM5282780","SA.none sam3_L002","SA.IL4 sam6_L002",0.905309255969356,FALSE
"GSE173902","GSM5282778","GSM5282780","none.IL4 sam4_L002","SA.IL4 sam6_L002",0.909621665979676,FALSE
"GSE173902","GSM5282779","GSM5282780","SE.IL4 sam5_L002","SA.IL4 sam6_L002",0.909012856042627,FALSE
"GSE173902","GSM5282757","GSM5282781","none.none sam1_L001","none.IL13 sam7_L002",0.903440274017937,FALSE
"GSE173902","GSM5282758","GSM5282781","SE.none sam2_L001","none.IL13 sam7_L002",0.903181192707293,FALSE
"GSE173902","GSM5282759","GSM5282781","SA.none sam3_L001","none.IL13 sam7_L002",0.903273393871273,FALSE
"GSE173902","GSM5282760","GSM5282781","none.IL4 sam4_L001","none.IL13 sam7_L002",0.909603515685813,FALSE
"GSE173902","GSM5282761","GSM5282781","SE.IL4 sam5_L001","none.IL13 sam7_L002",0.904894965212807,FALSE
"GSE173902","GSM5282762","GSM5282781","SA.IL4 sam6_L001","none.IL13 sam7_L002",0.904656701352242,FALSE
"GSE173902","GSM5282763","GSM5282781","none.IL13 sam7_L001","none.IL13 sam7_L002",0.93590051989031,TRUE
"GSE173902","GSM5282764","GSM5282781","SE.IL13 sam8_L001","none.IL13 sam7_L002",0.905425872608593,FALSE
"GSE173902","GSM5282765","GSM5282781","SA.IL13 sam9_L001","none.IL13 sam7_L002",0.902159003572087,FALSE
"GSE173902","GSM5282766","GSM5282781","none.IL4IL13 sam10_L001","none.IL13 sam7_L002",0.907976945620527,FALSE
"GSE173902","GSM5282767","GSM5282781","SE.IL4IL13 sam11_L001","none.IL13 sam7_L002",0.902869785087967,FALSE
"GSE173902","GSM5282768","GSM5282781","SA.IL4IL13 sam12_L001","none.IL13 sam7_L002",0.903181464014886,FALSE
"GSE173902","GSM5282769","GSM5282781","none.IL22 sam13_L001","none.IL13 sam7_L002",0.901778703448963,FALSE
"GSE173902","GSM5282770","GSM5282781","SE.IL22 sam14_L001","none.IL13 sam7_L002",0.900888432350736,FALSE
"GSE173902","GSM5282771","GSM5282781","SA.IL22 sam15_L001","none.IL13 sam7_L002",0.902007775524632,FALSE
"GSE173902","GSM5282772","GSM5282781","none.IFNg sam19_L001","none.IL13 sam7_L002",0.889782726416314,FALSE
"GSE173902","GSM5282773","GSM5282781","SE.IFNg sam20_L001","none.IL13 sam7_L002",0.888321642718672,FALSE
"GSE173902","GSM5282774","GSM5282781","SA.IFNg sam21_L001","none.IL13 sam7_L002",0.887458612876993,FALSE
"GSE173902","GSM5282775","GSM5282781","none.none sam1_L002","none.IL13 sam7_L002",0.904276019032927,FALSE
"GSE173902","GSM5282776","GSM5282781","SE.none sam2_L002","none.IL13 sam7_L002",0.902353281346251,FALSE
"GSE173902","GSM5282777","GSM5282781","SA.none sam3_L002","none.IL13 sam7_L002",0.901591072223156,FALSE
"GSE173902","GSM5282778","GSM5282781","none.IL4 sam4_L002","none.IL13 sam7_L002",0.909416388006685,FALSE
"GSE173902","GSM5282779","GSM5282781","SE.IL4 sam5_L002","none.IL13 sam7_L002",0.90533366189823,FALSE
"GSE173902","GSM5282780","GSM5282781","SA.IL4 sam6_L002","none.IL13 sam7_L002",0.905642343983476,FALSE
"GSE173902","GSM5282757","GSM5282782","none.none sam1_L001","SE.IL13 sam8_L002",0.903077088148116,FALSE
"GSE173902","GSM5282758","GSM5282782","SE.none sam2_L001","SE.IL13 sam8_L002",0.903443553792541,FALSE
"GSE173902","GSM5282759","GSM5282782","SA.none sam3_L001","SE.IL13 sam8_L002",0.904543590752792,FALSE
"GSE173902","GSM5282760","GSM5282782","none.IL4 sam4_L001","SE.IL13 sam8_L002",0.907448900674001,FALSE
"GSE173902","GSM5282761","GSM5282782","SE.IL4 sam5_L001","SE.IL13 sam8_L002",0.907106539958956,FALSE
"GSE173902","GSM5282762","GSM5282782","SA.IL4 sam6_L001","SE.IL13 sam8_L002",0.906714427905323,FALSE
"GSE173902","GSM5282763","GSM5282782","none.IL13 sam7_L001","SE.IL13 sam8_L002",0.903761440218077,FALSE
"GSE173902","GSM5282764","GSM5282782","SE.IL13 sam8_L001","SE.IL13 sam8_L002",0.930094769158641,TRUE
"GSE173902","GSM5282765","GSM5282782","SA.IL13 sam9_L001","SE.IL13 sam8_L002",0.903392890906482,FALSE
"GSE173902","GSM5282766","GSM5282782","none.IL4IL13 sam10_L001","SE.IL13 sam8_L002",0.903752485202636,FALSE
"GSE173902","GSM5282767","GSM5282782","SE.IL4IL13 sam11_L001","SE.IL13 sam8_L002",0.906366387835742,FALSE
"GSE173902","GSM5282768","GSM5282782","SA.IL4IL13 sam12_L001","SE.IL13 sam8_L002",0.904326114553336,FALSE
"GSE173902","GSM5282769","GSM5282782","none.IL22 sam13_L001","SE.IL13 sam8_L002",0.900541729900463,FALSE
"GSE173902","GSM5282770","GSM5282782","SE.IL22 sam14_L001","SE.IL13 sam8_L002",0.902359800564026,FALSE
"GSE173902","GSM5282771","GSM5282782","SA.IL22 sam15_L001","SE.IL13 sam8_L002",0.903356725541596,FALSE
"GSE173902","GSM5282772","GSM5282782","none.IFNg sam19_L001","SE.IL13 sam8_L002",0.889094479167079,FALSE
"GSE173902","GSM5282773","GSM5282782","SE.IFNg sam20_L001","SE.IL13 sam8_L002",0.887751441095345,FALSE
"GSE173902","GSM5282774","GSM5282782","SA.IFNg sam21_L001","SE.IL13 sam8_L002",0.887456313826117,FALSE
"GSE173902","GSM5282775","GSM5282782","none.none sam1_L002","SE.IL13 sam8_L002",0.902891117188916,FALSE
"GSE173902","GSM5282776","GSM5282782","SE.none sam2_L002","SE.IL13 sam8_L002",0.903965298693145,FALSE
"GSE173902","GSM5282777","GSM5282782","SA.none sam3_L002","SE.IL13 sam8_L002",0.905884408997499,FALSE
"GSE173902","GSM5282778","GSM5282782","none.IL4 sam4_L002","SE.IL13 sam8_L002",0.906531394861112,FALSE
"GSE173902","GSM5282779","GSM5282782","SE.IL4 sam5_L002","SE.IL13 sam8_L002",0.907443836856778,FALSE
"GSE173902","GSM5282780","GSM5282782","SA.IL4 sam6_L002","SE.IL13 sam8_L002",0.907971777398425,FALSE
"GSE173902","GSM5282781","GSM5282782","none.IL13 sam7_L002","SE.IL13 sam8_L002",0.905356521419368,FALSE
"GSE173902","GSM5282757","GSM5282783","none.none sam1_L001","SA.IL13 sam9_L002",0.899775778229967,FALSE
"GSE173902","GSM5282758","GSM5282783","SE.none sam2_L001","SA.IL13 sam9_L002",0.901115405338857,FALSE
"GSE173902","GSM5282759","GSM5282783","SA.none sam3_L001","SA.IL13 sam9_L002",0.902079841165038,FALSE
"GSE173902","GSM5282760","GSM5282783","none.IL4 sam4_L001","SA.IL13 sam9_L002",0.906789096562329,FALSE
"GSE173902","GSM5282761","GSM5282783","SE.IL4 sam5_L001","SA.IL13 sam9_L002",0.904959657707987,FALSE
"GSE173902","GSM5282762","GSM5282783","SA.IL4 sam6_L001","SA.IL13 sam9_L002",0.905401926962906,FALSE
"GSE173902","GSM5282763","GSM5282783","none.IL13 sam7_L001","SA.IL13 sam9_L002",0.901922395568986,FALSE
"GSE173902","GSM5282764","GSM5282783","SE.IL13 sam8_L001","SA.IL13 sam9_L002",0.905406052834215,FALSE
"GSE173902","GSM5282765","GSM5282783","SA.IL13 sam9_L001","SA.IL13 sam9_L002",0.945415380608274,TRUE
"GSE173902","GSM5282766","GSM5282783","none.IL4IL13 sam10_L001","SA.IL13 sam9_L002",0.903215801925958,FALSE
"GSE173902","GSM5282767","GSM5282783","SE.IL4IL13 sam11_L001","SA.IL13 sam9_L002",0.904491997687214,FALSE
"GSE173902","GSM5282768","GSM5282783","SA.IL4IL13 sam12_L001","SA.IL13 sam9_L002",0.904603141214195,FALSE
"GSE173902","GSM5282769","GSM5282783","none.IL22 sam13_L001","SA.IL13 sam9_L002",0.898530873602322,FALSE
"GSE173902","GSM5282770","GSM5282783","SE.IL22 sam14_L001","SA.IL13 sam9_L002",0.899133283301657,FALSE
"GSE173902","GSM5282771","GSM5282783","SA.IL22 sam15_L001","SA.IL13 sam9_L002",0.900165548120182,FALSE
"GSE173902","GSM5282772","GSM5282783","none.IFNg sam19_L001","SA.IL13 sam9_L002",0.886015073250503,FALSE
"GSE173902","GSM5282773","GSM5282783","SE.IFNg sam20_L001","SA.IL13 sam9_L002",0.884731357616463,FALSE
"GSE173902","GSM5282774","GSM5282783","SA.IFNg sam21_L001","SA.IL13 sam9_L002",0.88609136079315,FALSE
"GSE173902","GSM5282775","GSM5282783","none.none sam1_L002","SA.IL13 sam9_L002",0.899170112283187,FALSE
"GSE173902","GSM5282776","GSM5282783","SE.none sam2_L002","SA.IL13 sam9_L002",0.900055218415285,FALSE
"GSE173902","GSM5282777","GSM5282783","SA.none sam3_L002","SA.IL13 sam9_L002",0.900886218673776,FALSE
"GSE173902","GSM5282778","GSM5282783","none.IL4 sam4_L002","SA.IL13 sam9_L002",0.904294843055238,FALSE
"GSE173902","GSM5282779","GSM5282783","SE.IL4 sam5_L002","SA.IL13 sam9_L002",0.902729891260566,FALSE
"GSE173902","GSM5282780","GSM5282783","SA.IL4 sam6_L002","SA.IL13 sam9_L002",0.905905088553083,FALSE
"GSE173902","GSM5282781","GSM5282783","none.IL13 sam7_L002","SA.IL13 sam9_L002",0.9024938609622,FALSE
"GSE173902","GSM5282782","GSM5282783","SE.IL13 sam8_L002","SA.IL13 sam9_L002",0.90323812472416,FALSE
"GSE173902","GSM5282757","GSM5282784","none.none sam1_L001","none.IL4IL13 sam10_L002",0.905624799979387,FALSE
"GSE173902","GSM5282758","GSM5282784","SE.none sam2_L001","none.IL4IL13 sam10_L002",0.90234975930571,FALSE
"GSE173902","GSM5282759","GSM5282784","SA.none sam3_L001","none.IL4IL13 sam10_L002",0.901483159513936,FALSE
"GSE173902","GSM5282760","GSM5282784","none.IL4 sam4_L001","none.IL4IL13 sam10_L002",0.910788480802988,FALSE
"GSE173902","GSM5282761","GSM5282784","SE.IL4 sam5_L001","none.IL4IL13 sam10_L002",0.905645017519226,FALSE
"GSE173902","GSM5282762","GSM5282784","SA.IL4 sam6_L001","none.IL4IL13 sam10_L002",0.905276261704189,FALSE
"GSE173902","GSM5282763","GSM5282784","none.IL13 sam7_L001","none.IL4IL13 sam10_L002",0.907903073993871,FALSE
"GSE173902","GSM5282764","GSM5282784","SE.IL13 sam8_L001","none.IL4IL13 sam10_L002",0.905264818951123,FALSE
"GSE173902","GSM5282765","GSM5282784","SA.IL13 sam9_L001","none.IL4IL13 sam10_L002",0.901385191963379,FALSE
"GSE173902","GSM5282766","GSM5282784","none.IL4IL13 sam10_L001","none.IL4IL13 sam10_L002",0.937949263901413,TRUE
"GSE173902","GSM5282767","GSM5282784","SE.IL4IL13 sam11_L001","none.IL4IL13 sam10_L002",0.904830797290086,FALSE
"GSE173902","GSM5282768","GSM5282784","SA.IL4IL13 sam12_L001","none.IL4IL13 sam10_L002",0.903679507681115,FALSE
"GSE173902","GSM5282769","GSM5282784","none.IL22 sam13_L001","none.IL4IL13 sam10_L002",0.90257482306003,FALSE
"GSE173902","GSM5282770","GSM5282784","SE.IL22 sam14_L001","none.IL4IL13 sam10_L002",0.901784147056966,FALSE
"GSE173902","GSM5282771","GSM5282784","SA.IL22 sam15_L001","none.IL4IL13 sam10_L002",0.901923387498939,FALSE
"GSE173902","GSM5282772","GSM5282784","none.IFNg sam19_L001","none.IL4IL13 sam10_L002",0.89105730251023,FALSE
"GSE173902","GSM5282773","GSM5282784","SE.IFNg sam20_L001","none.IL4IL13 sam10_L002",0.887165270665528,FALSE
"GSE173902","GSM5282774","GSM5282784","SA.IFNg sam21_L001","none.IL4IL13 sam10_L002",0.88778213186195,FALSE
"GSE173902","GSM5282775","GSM5282784","none.none sam1_L002","none.IL4IL13 sam10_L002",0.904205745500143,FALSE
"GSE173902","GSM5282776","GSM5282784","SE.none sam2_L002","none.IL4IL13 sam10_L002",0.90160074188056,FALSE
"GSE173902","GSM5282777","GSM5282784","SA.none sam3_L002","none.IL4IL13 sam10_L002",0.903004803085008,FALSE
"GSE173902","GSM5282778","GSM5282784","none.IL4 sam4_L002","none.IL4IL13 sam10_L002",0.909692134619656,FALSE
"GSE173902","GSM5282779","GSM5282784","SE.IL4 sam5_L002","none.IL4IL13 sam10_L002",0.905744483965438,FALSE
"GSE173902","GSM5282780","GSM5282784","SA.IL4 sam6_L002","none.IL4IL13 sam10_L002",0.906439746987249,FALSE
"GSE173902","GSM5282781","GSM5282784","none.IL13 sam7_L002","none.IL4IL13 sam10_L002",0.907069068599412,FALSE
"GSE173902","GSM5282782","GSM5282784","SE.IL13 sam8_L002","none.IL4IL13 sam10_L002",0.903400397824527,FALSE
"GSE173902","GSM5282783","GSM5282784","SA.IL13 sam9_L002","none.IL4IL13 sam10_L002",0.902742976608791,FALSE
"GSE173902","GSM5282757","GSM5282785","none.none sam1_L001","SE.IL4IL13 sam11_L002",0.900824708456456,FALSE
"GSE173902","GSM5282758","GSM5282785","SE.none sam2_L001","SE.IL4IL13 sam11_L002",0.903262515528056,FALSE
"GSE173902","GSM5282759","GSM5282785","SA.none sam3_L001","SE.IL4IL13 sam11_L002",0.902546175089782,FALSE
"GSE173902","GSM5282760","GSM5282785","none.IL4 sam4_L001","SE.IL4IL13 sam11_L002",0.906214370520337,FALSE
"GSE173902","GSM5282761","GSM5282785","SE.IL4 sam5_L001","SE.IL4IL13 sam11_L002",0.905348080071593,FALSE
"GSE173902","GSM5282762","GSM5282785","SA.IL4 sam6_L001","SE.IL4IL13 sam11_L002",0.906875122112416,FALSE
"GSE173902","GSM5282763","GSM5282785","none.IL13 sam7_L001","SE.IL4IL13 sam11_L002",0.903950920721901,FALSE
"GSE173902","GSM5282764","GSM5282785","SE.IL13 sam8_L001","SE.IL4IL13 sam11_L002",0.906459560053863,FALSE
"GSE173902","GSM5282765","GSM5282785","SA.IL13 sam9_L001","SE.IL4IL13 sam11_L002",0.902762474044592,FALSE
"GSE173902","GSM5282766","GSM5282785","none.IL4IL13 sam10_L001","SE.IL4IL13 sam11_L002",0.904857876153805,FALSE
"GSE173902","GSM5282767","GSM5282785","SE.IL4IL13 sam11_L001","SE.IL4IL13 sam11_L002",0.948736499462354,TRUE
"GSE173902","GSM5282768","GSM5282785","SA.IL4IL13 sam12_L001","SE.IL4IL13 sam11_L002",0.905810177096523,FALSE
"GSE173902","GSM5282769","GSM5282785","none.IL22 sam13_L001","SE.IL4IL13 sam11_L002",0.89968839134266,FALSE
"GSE173902","GSM5282770","GSM5282785","SE.IL22 sam14_L001","SE.IL4IL13 sam11_L002",0.90276902849367,FALSE
"GSE173902","GSM5282771","GSM5282785","SA.IL22 sam15_L001","SE.IL4IL13 sam11_L002",0.902237020048754,FALSE
"GSE173902","GSM5282772","GSM5282785","none.IFNg sam19_L001","SE.IL4IL13 sam11_L002",0.887456499382044,FALSE
"GSE173902","GSM5282773","GSM5282785","SE.IFNg sam20_L001","SE.IL4IL13 sam11_L002",0.887515377990937,FALSE
"GSE173902","GSM5282774","GSM5282785","SA.IFNg sam21_L001","SE.IL4IL13 sam11_L002",0.887336656201716,FALSE
"GSE173902","GSM5282775","GSM5282785","none.none sam1_L002","SE.IL4IL13 sam11_L002",0.901449217392951,FALSE
"GSE173902","GSM5282776","GSM5282785","SE.none sam2_L002","SE.IL4IL13 sam11_L002",0.902246658442468,FALSE
"GSE173902","GSM5282777","GSM5282785","SA.none sam3_L002","SE.IL4IL13 sam11_L002",0.903445802575201,FALSE
"GSE173902","GSM5282778","GSM5282785","none.IL4 sam4_L002","SE.IL4IL13 sam11_L002",0.905290048540727,FALSE
"GSE173902","GSM5282779","GSM5282785","SE.IL4 sam5_L002","SE.IL4IL13 sam11_L002",0.906405803659702,FALSE
"GSE173902","GSM5282780","GSM5282785","SA.IL4 sam6_L002","SE.IL4IL13 sam11_L002",0.907944619375085,FALSE
"GSE173902","GSM5282781","GSM5282785","none.IL13 sam7_L002","SE.IL4IL13 sam11_L002",0.903265616722262,FALSE
"GSE173902","GSM5282782","GSM5282785","SE.IL13 sam8_L002","SE.IL4IL13 sam11_L002",0.905221830770121,FALSE
"GSE173902","GSM5282783","GSM5282785","SA.IL13 sam9_L002","SE.IL4IL13 sam11_L002",0.903378138725658,FALSE
"GSE173902","GSM5282784","GSM5282785","none.IL4IL13 sam10_L002","SE.IL4IL13 sam11_L002",0.904766092043391,FALSE
"GSE173902","GSM5282757","GSM5282786","none.none sam1_L001","SA.IL4IL13 sam12_L002",0.899759171590125,FALSE
"GSE173902","GSM5282758","GSM5282786","SE.none sam2_L001","SA.IL4IL13 sam12_L002",0.90049155703247,FALSE
"GSE173902","GSM5282759","GSM5282786","SA.none sam3_L001","SA.IL4IL13 sam12_L002",0.902112087626586,FALSE
"GSE173902","GSM5282760","GSM5282786","none.IL4 sam4_L001","SA.IL4IL13 sam12_L002",0.905674256086431,FALSE
"GSE173902","GSM5282761","GSM5282786","SE.IL4 sam5_L001","SA.IL4IL13 sam12_L002",0.904910151022925,FALSE
"GSE173902","GSM5282762","GSM5282786","SA.IL4 sam6_L001","SA.IL4IL13 sam12_L002",0.906909974621966,FALSE
"GSE173902","GSM5282763","GSM5282786","none.IL13 sam7_L001","SA.IL4IL13 sam12_L002",0.902688547496145,FALSE
"GSE173902","GSM5282764","GSM5282786","SE.IL13 sam8_L001","SA.IL4IL13 sam12_L002",0.904673784801587,FALSE
"GSE173902","GSM5282765","GSM5282786","SA.IL13 sam9_L001","SA.IL4IL13 sam12_L002",0.902803016482926,FALSE
"GSE173902","GSM5282766","GSM5282786","none.IL4IL13 sam10_L001","SA.IL4IL13 sam12_L002",0.902905705731701,FALSE
"GSE173902","GSM5282767","GSM5282786","SE.IL4IL13 sam11_L001","SA.IL4IL13 sam12_L002",0.903549432842358,FALSE
"GSE173902","GSM5282768","GSM5282786","SA.IL4IL13 sam12_L001","SA.IL4IL13 sam12_L002",0.939023420062369,TRUE
"GSE173902","GSM5282769","GSM5282786","none.IL22 sam13_L001","SA.IL4IL13 sam12_L002",0.899594392853513,FALSE
"GSE173902","GSM5282770","GSM5282786","SE.IL22 sam14_L001","SA.IL4IL13 sam12_L002",0.902671143376951,FALSE
"GSE173902","GSM5282771","GSM5282786","SA.IL22 sam15_L001","SA.IL4IL13 sam12_L002",0.901357279332418,FALSE
"GSE173902","GSM5282772","GSM5282786","none.IFNg sam19_L001","SA.IL4IL13 sam12_L002",0.888042358988739,FALSE
"GSE173902","GSM5282773","GSM5282786","SE.IFNg sam20_L001","SA.IL4IL13 sam12_L002",0.887743306603057,FALSE
"GSE173902","GSM5282774","GSM5282786","SA.IFNg sam21_L001","SA.IL4IL13 sam12_L002",0.88780758009993,FALSE
"GSE173902","GSM5282775","GSM5282786","none.none sam1_L002","SA.IL4IL13 sam12_L002",0.90013884533817,FALSE
"GSE173902","GSM5282776","GSM5282786","SE.none sam2_L002","SA.IL4IL13 sam12_L002",0.900604963017436,FALSE
"GSE173902","GSM5282777","GSM5282786","SA.none sam3_L002","SA.IL4IL13 sam12_L002",0.90172235056328,FALSE
"GSE173902","GSM5282778","GSM5282786","none.IL4 sam4_L002","SA.IL4IL13 sam12_L002",0.904403731485432,FALSE
"GSE173902","GSM5282779","GSM5282786","SE.IL4 sam5_L002","SA.IL4IL13 sam12_L002",0.905077882079351,FALSE
"GSE173902","GSM5282780","GSM5282786","SA.IL4 sam6_L002","SA.IL4IL13 sam12_L002",0.906957609597152,FALSE
